image_name,Pprompt,Nprompt,illusion_strength,label,raw_itc_answers,ill_itc_answers,ill_less_itc_answers,ill_filtered_itc_answers,ill_less_filtered_itc_answers
FashionMnist_866,A nostalgic drive-in movie theater under the stars,low quality,1.5,5,Ankle boot,illusion Ankle boot,no illusion,illusion Sandal,no illusion
FashionMnist_867,"Gentle waves lap tropical shoreline, vibrant coral reefs visible underwater",low quality,1.5,7,Ankle boot,illusion Sandal,no illusion,illusion Sandal,illusion Sandal
FashionMnist_868,A crowded concert filled with cheering fans and flashing lights,low quality,1.5,1,Trouser,illusion Trouser,no illusion,illusion Trouser,no illusion
FashionMnist_869,"A lone astronaut floats weightlessly in space, stars forming a breathtaking tapestry",low quality,1.5,5,Ankle boot,illusion Sandal,no illusion,illusion Sandal,no illusion
FashionMnist_870,Wild horses running free in windswept grasslands,low quality,1.5,2,Pullover,illusion T-shirt/top,no illusion,illusion Pullover,no illusion
FashionMnist_871,A serene beach with crashing waves and palm trees,low quality,1.5,2,Pullover,illusion T-shirt/top,no illusion,illusion T-shirt/top,illusion Sandal
FashionMnist_872,Fox darting through pristine snow,low quality,1.5,3,Trouser,illusion Trouser,no illusion,illusion Trouser,no illusion
FashionMnist_873,A bustling train station with travelers coming and going,low quality,1.5,3,Trouser,illusion Dress,no illusion,illusion Trouser,no illusion
FashionMnist_874,A vast savanna with a herd of elephants,low quality,1.5,1,Trouser,illusion Trouser,no illusion,illusion Trouser,no illusion
FashionMnist_875,A serene meadow with wildflowers and a gentle breeze,low quality,1.5,1,Trouser,illusion Trouser,no illusion,illusion Trouser,no illusion
FashionMnist_876,"A vibrant forest glows with bioluminescent light, revealing hidden secrets",low quality,1.5,4,Pullover,illusion Pullover,no illusion,illusion Pullover,no illusion
FashionMnist_877,Wisteria draped elegantly over arbor,low quality,1.5,9,Ankle boot,illusion Ankle boot,no illusion,illusion Ankle boot,illusion Bag
FashionMnist_878,An ancient temple shrouded in mist on a remote mountain,low quality,1.5,4,Shirt,illusion T-shirt/top,no illusion,illusion Dress,illusion Sandal
FashionMnist_879,"Gentle waves reflect moonlight, illuminating underwater life in vibrant colors",low quality,1.5,3,Trouser,illusion Trouser,no illusion,illusion Trouser,illusion Sandal
FashionMnist_880,A bright moon over a vast desert,low quality,1.5,7,Ankle boot,illusion Sandal,no illusion,illusion Sandal,no illusion
FashionMnist_881,Abandoned factory overlooking rusty train tracks bathed in neon light,low quality,1.5,7,Ankle boot,illusion Sandal,no illusion,illusion Sandal,illusion Sandal
FashionMnist_882,"Glowing sandstone cliffs illuminate desert canyon, shimmering sand dunes reflecting light",low quality,1.5,0,Dress,illusion Trouser,no illusion,illusion T-shirt/top,illusion Sandal
FashionMnist_883,A thrilling rollercoaster ride at amusement park,low quality,1.5,8,Bag,illusion Bag,no illusion,illusion Bag,no illusion
FashionMnist_884,A serene meadow with wildflowers and a gentle breeze,low quality,1.5,9,Ankle boot,illusion Ankle boot,no illusion,illusion Ankle boot,no illusion
FashionMnist_885,"Sunbeams break through jungle canopy, river winds through valleys, sunlight paints patterns on everything",low quality,1.5,9,Ankle boot,illusion Sandal,no illusion,illusion Ankle boot,no illusion
FashionMnist_886,A tranquil bamboo forest swaying in the breeze,low quality,1.5,6,T-shirt/top,illusion Trouser,no illusion,illusion Dress,no illusion
FashionMnist_887,"Neon city zoomed at night, palm trees reaching sky's edge",low quality,1.5,1,Trouser,illusion Trouser,no illusion,illusion Trouser,illusion Sneaker
FashionMnist_888,A delightful puppet show entertaining young audiences,low quality,1.5,3,Trouser,illusion Dress,illusion Bag,illusion Trouser,illusion Ankle boot
FashionMnist_889,A vibrant coral reef with colorful fish swimming around,low quality,1.5,4,Trouser,illusion Dress,no illusion,illusion T-shirt/top,no illusion
FashionMnist_890,A lonely tree standing on a hill,low quality,1.5,0,Pullover,illusion Pullover,no illusion,illusion T-shirt/top,no illusion
FashionMnist_891,"Golden light shines on island shores, waves gently lap the beach, birds sing their chorus",low quality,1.5,0,Trouser,illusion Trouser,no illusion,illusion Trouser,illusion Sandal
FashionMnist_892,Honeybees buzzing about hive,low quality,1.5,5,Ankle boot,illusion Ankle boot,no illusion,illusion Ankle boot,no illusion
FashionMnist_893,A serene beach with a setting sun and a palm tree,low quality,1.5,9,Ankle boot,illusion Ankle boot,no illusion,illusion Ankle boot,illusion Bag
FashionMnist_894,Aurora borealis streaking across the Arctic sky,low quality,1.5,2,Pullover,illusion Pullover,no illusion,illusion Pullover,no illusion
FashionMnist_895,Wolf pack howling at full moon,low quality,1.5,0,Pullover,illusion Trouser,no illusion,illusion Dress,illusion Sandal
FashionMnist_896,Tranquil lake in a forest with snow capped mountains,low quality,1.5,5,Ankle boot,illusion Ankle boot,no illusion,illusion Sandal,no illusion
FashionMnist_897,A vibrant city with a sparkling river and towering skyscrapers,low quality,1.5,5,Ankle boot,illusion Sandal,no illusion,illusion Sandal,illusion Sandal
FashionMnist_898,"Sun sets over volcanic mountains, glowing lava reflects on river surface",low quality,1.5,1,Trouser,illusion Trouser,no illusion,illusion Trouser,no illusion
FashionMnist_899,A Navratri Garba Night dancing devotionally,low quality,1.5,5,Ankle boot,illusion Sandal,no illusion,illusion Sandal,no illusion
FashionMnist_900,A bustling city square adorned with festive decorations,low quality,1.5,7,Ankle boot,illusion Ankle boot,no illusion,illusion Ankle boot,illusion Bag
FashionMnist_901,A quaint village covered in a blanket of snow,low quality,1.5,8,Bag,illusion Bag,no illusion,illusion Bag,no illusion
FashionMnist_902,A vast volcanic landscape with green fields and a distant mountain range,low quality,1.5,7,Ankle boot,illusion Sandal,no illusion,illusion Sandal,no illusion
FashionMnist_903,A distant futuristic city with floating buildings,low quality,1.5,5,Ankle boot,illusion Sandal,no illusion,illusion Sandal,illusion Sandal
FashionMnist_904,"Golden light paints meadow grass, mountains rise imposingly, river reflects rainbow hues",low quality,1.5,3,Trouser,illusion Trouser,no illusion,illusion Trouser,no illusion
FashionMnist_905,A captivating circus performance beneath big top tent,low quality,1.5,6,T-shirt/top,illusion Pullover,no illusion,illusion Pullover,illusion Sandal
FashionMnist_906,A cozy cabin in the woods with a crackling fire,low quality,1.5,4,Pullover,illusion Bag,no illusion,illusion Pullover,illusion Sandal
FashionMnist_907,A heartfelt graduation ceremony celebrating achievements,low quality,1.5,0,Bag,illusion Bag,no illusion,illusion Trouser,no illusion
FashionMnist_908,Abandoned mining town covered in layers of dust,low quality,1.5,4,Pullover,illusion Trouser,no illusion,illusion Pullover,illusion Sandal
FashionMnist_909,A raging river flowing through a dense jungle at the base of mountains,low quality,1.5,0,Shirt,illusion Pullover,no illusion,illusion T-shirt/top,no illusion
FashionMnist_910,"Sunsets over sand dunes, shadows stretch, silence blankets the desert",low quality,1.5,6,Pullover,illusion Pullover,no illusion,illusion Pullover,no illusion
FashionMnist_911,Jaguar lurking silently in shadowy brush,low quality,1.5,0,T-shirt/top,illusion T-shirt/top,no illusion,illusion T-shirt/top,illusion Sandal
FashionMnist_912,A boat floating in the middle of a lake surrounded by lush green mountains,low quality,1.5,2,Pullover,illusion T-shirt/top,no illusion,illusion Pullover,illusion Sandal
FashionMnist_913,Magenta sunrise greeting hopeful dawn,low quality,1.5,5,Ankle boot,illusion Ankle boot,no illusion,illusion Ankle boot,no illusion
FashionMnist_914,Dolphin pod joyously riding wake,low quality,1.5,5,Bag,illusion Sandal,no illusion,illusion Sandal,no illusion
FashionMnist_915,"Sun setting over a futuristic city, robots and lights reflected in the clouds",low quality,1.5,1,Trouser,illusion Trouser,no illusion,illusion Trouser,no illusion
FashionMnist_916,A dark forest with a hidden path,low quality,1.5,2,Pullover,illusion Pullover,no illusion,illusion Pullover,illusion Trouser
FashionMnist_917,"Sea meets forest, waves crash softly, sunlight filters through canopy",low quality,1.5,0,Shirt,illusion Trouser,no illusion,illusion Pullover,illusion Sandal
FashionMnist_918,A lush vineyard stretching over rolling hills,low quality,1.5,9,Ankle boot,illusion Sandal,no illusion,illusion Sandal,no illusion
FashionMnist_919,A majestic waterfall cascading down into a crystal clear pool,low quality,1.5,3,Trouser,illusion Trouser,no illusion,illusion Trouser,illusion Sandal
FashionMnist_920,African wild dog hunting impala,low quality,1.5,7,Ankle boot,illusion Sandal,no illusion,illusion Sandal,no illusion
FashionMnist_921,A field of wild lupine flowers stretching out to the horizon,low quality,1.5,8,Bag,illusion Ankle boot,no illusion,illusion Bag,no illusion
FashionMnist_922,A secluded cabin nestled in a snowy forest,low quality,1.5,6,T-shirt/top,illusion Shirt,no illusion,illusion Dress,no illusion
FashionMnist_923,A field of lavender with bees buzzing around the fragrant flowers,low quality,1.5,8,Bag,illusion Bag,no illusion,illusion Bag,no illusion
FashionMnist_924,Lemur swinging nimbly through Madagascar's deciduous forests,low quality,1.5,3,Dress,illusion Pullover,no illusion,illusion Dress,no illusion
FashionMnist_925,A futuristic space station orbiting Earth,low quality,1.5,4,Pullover,illusion Dress,no illusion,illusion Shirt,no illusion
FashionMnist_926,A group of explorers in an ancient jungle,low quality,1.5,7,Ankle boot,illusion Sandal,no illusion,illusion Bag,illusion Sandal
FashionMnist_927,"Sun washes over river's surface, birds soar through canyon glow, sunlight filters through trees",low quality,1.5,0,Shirt,illusion Sandal,no illusion,illusion Dress,illusion Dress
FashionMnist_928,A peaceful meadow filled with grazing deer,low quality,1.5,7,Ankle boot,illusion Sandal,no illusion,illusion Sandal,no illusion
FashionMnist_929,A misty morning in a foggy forest with dew-covered leaves,low quality,1.5,4,T-shirt/top,illusion Dress,no illusion,illusion Dress,no illusion
FashionMnist_930,A relaxing hot spring surrounded by nature,low quality,1.5,8,Ankle boot,illusion Sandal,no illusion,illusion Bag,no illusion
FashionMnist_931,"Sun washes over river's surface, birds soar through canyon glow, sunlight filters through trees",low quality,1.5,0,Pullover,illusion Ankle boot,no illusion,illusion Bag,illusion Sandal
FashionMnist_932,Snow-capped mountains reflecting in a crystal-clear lake,low quality,1.5,3,Trouser,illusion Pullover,no illusion,illusion Trouser,no illusion
FashionMnist_933,A majestic bridge spanning a wide river,low quality,1.5,4,T-shirt/top,illusion Pullover,no illusion,illusion Dress,no illusion
FashionMnist_934,Urban city with skyscrapers and traffic,low quality,1.5,4,Pullover,illusion T-shirt/top,no illusion,illusion Pullover,illusion Sandal
FashionMnist_935,"Spherical ""blue holes"" in Bahamas coral reefs",low quality,1.5,3,Dress,illusion Trouser,no illusion,illusion Trouser,no illusion
FashionMnist_936,A fantastical kingdom ruled by mermaids,low quality,1.5,4,T-shirt/top,illusion Trouser,illusion Coat,illusion Shirt,illusion Coat
FashionMnist_937,"Neon rivers flow through silicon sand, mountains sculpted from fractured land, birds made of light expand",low quality,1.5,9,Ankle boot,illusion Ankle boot,no illusion,illusion Ankle boot,no illusion
FashionMnist_938,Dilapidated wooden pier reaching into misty lake,low quality,1.5,0,T-shirt/top,illusion Dress,no illusion,illusion Trouser,no illusion
FashionMnist_939,"A vibrant sunset paints the mountains in shades of gold, casting long shadows",low quality,1.5,6,Pullover,illusion T-shirt/top,no illusion,illusion Pullover,no illusion
FashionMnist_940,A magical fairytale forest filled with unicorns,low quality,1.5,4,Trouser,illusion T-shirt/top,no illusion,illusion Dress,illusion Trouser
FashionMnist_941,"Golden sunlight beams through fallen leaves, river gracefully winds its secrets untold, birds metaphorically free",low quality,1.5,9,Ankle boot,illusion Sandal,no illusion,illusion Ankle boot,no illusion
FashionMnist_942,A moonlit beach with gentle waves lapping at the shore,low quality,1.5,1,Trouser,illusion Trouser,no illusion,illusion Trouser,no illusion
FashionMnist_943,A woman in a field of flowers at sunrise,low quality,1.5,8,Bag,illusion Bag,no illusion,illusion Bag,illusion Coat
FashionMnist_944,Seaside boardwalk with vintage arcade games,low quality,1.5,1,Trouser,illusion Trouser,no illusion,illusion Trouser,no illusion
FashionMnist_945,Monitor Lizard scaling vertical tree trunk,low quality,1.5,7,Ankle boot,illusion Ankle boot,no illusion,illusion Ankle boot,illusion Trouser
FashionMnist_946,A small house near seashore,low quality,1.5,5,Ankle boot,illusion Ankle boot,no illusion,illusion Ankle boot,no illusion
FashionMnist_947,A dirt path leading through a lush forest,low quality,1.5,5,Bag,illusion Sandal,no illusion,illusion Sandal,illusion Coat
FashionMnist_948,A tranquil lake surrounded by towering trees,low quality,1.5,6,T-shirt/top,illusion Pullover,no illusion,illusion Pullover,illusion Trouser
FashionMnist_949,Komodo Dragon slithering stealthily,low quality,1.5,0,T-shirt/top,illusion T-shirt/top,no illusion,illusion Trouser,no illusion
FashionMnist_950,"Eerie silence surrounds snow-covered forest, glowing moon casts long shadows",low quality,1.5,2,T-shirt/top,illusion Trouser,no illusion,illusion Dress,no illusion
FashionMnist_951,A steampunk world powered by gears and clockworks,low quality,1.5,1,Trouser,illusion Trouser,no illusion,illusion Trouser,illusion Bag
FashionMnist_952,A tranquil pond inhabited by graceful swans,low quality,1.5,0,Bag,illusion Pullover,no illusion,illusion Pullover,illusion Bag
FashionMnist_953,Thundering waterfalls cascading into pools below,low quality,1.5,5,Sandal,illusion Ankle boot,no illusion,illusion Ankle boot,illusion Sandal
FashionMnist_954,Elephant herd bathing in river,low quality,1.5,4,Coat,illusion Bag,no illusion,illusion Pullover,no illusion
FashionMnist_955,Desert valley with birds circling above,low quality,1.5,0,Dress,illusion Dress,no illusion,illusion T-shirt/top,no illusion
FashionMnist_956,A misty forest shrouded in ancient trees and tangled vines,low quality,1.5,0,T-shirt/top,illusion Bag,no illusion,illusion Dress,no illusion
FashionMnist_957,An abandoned castle shrouded in mist atop a lonely hill,low quality,1.5,6,Coat,illusion Pullover,no illusion,illusion Pullover,illusion Sandal
FashionMnist_958,A giant robot overlooking a city at night,low quality,1.5,7,Ankle boot,illusion Ankle boot,no illusion,illusion Sandal,illusion Sandal
FashionMnist_959,"Gentle meadow meets towering mountains, river flows through valley below",low quality,1.5,5,Ankle boot,illusion Ankle boot,no illusion,illusion Ankle boot,no illusion
FashionMnist_960,"Vast coral reef, vibrant colors dance, schools of fish dart through the waves",low quality,1.5,0,T-shirt/top,illusion T-shirt/top,no illusion,illusion T-shirt/top,illusion Sandal
FashionMnist_961,Glowing fungi illuminate a decaying castle under a moonlit forest,low quality,1.5,3,T-shirt/top,illusion Pullover,no illusion,illusion Dress,illusion Bag
FashionMnist_962,"Sunset over calm ocean, with silhouette of palm trees",low quality,1.5,5,Ankle boot,illusion Sandal,no illusion,illusion Sandal,no illusion
FashionMnist_963,A spooky graveyard with mist swirling around old tombstones,low quality,1.5,9,Ankle boot,illusion Sandal,no illusion,illusion Ankle boot,no illusion
FashionMnist_964,A Halloween costume party embracing creativity,low quality,1.5,6,T-shirt/top,illusion T-shirt/top,illusion Pullover,illusion Trouser,illusion Dress
FashionMnist_965,A grand castle perched atop a hill overlooking a medieval town,low quality,1.5,8,Bag,illusion T-shirt/top,illusion Bag,illusion Bag,illusion Bag
FashionMnist_966,"Frozen lake frozen over, snow-covered mountains reflected in the surface",low quality,1.5,0,T-shirt/top,illusion Pullover,no illusion,illusion Pullover,no illusion
FashionMnist_967,Aurora borealis streaking across the Arctic sky,low quality,1.5,6,Shirt,illusion Pullover,no illusion,illusion Pullover,no illusion
FashionMnist_968,A traditional Japanese garden with a koi pond and cherry blossoms,low quality,1.5,4,Dress,illusion Trouser,no illusion,illusion Trouser,illusion Sandal
FashionMnist_969,"Neon glow fills abandoned factory, dust swirling in forgotten hallways",low quality,1.5,6,T-shirt/top,illusion T-shirt/top,no illusion,illusion T-shirt/top,no illusion
FashionMnist_970,A fun family picnic in a sunny meadow,low quality,1.5,2,Pullover,illusion Bag,no illusion,illusion Pullover,no illusion
FashionMnist_971,"Vast expanse of ocean waves, crashing against rocky cliffs, sunlight paints patterns",low quality,1.5,9,Ankle boot,illusion Sandal,no illusion,illusion Ankle boot,no illusion
FashionMnist_972,Vast underwater world filled with colorful fish and glowing coral formations,low quality,1.5,6,T-shirt/top,illusion Bag,no illusion,illusion Dress,illusion Sandal
FashionMnist_973,A majestic bald eagle soaring overhead,low quality,1.5,7,Ankle boot,illusion Ankle boot,no illusion,illusion Sandal,no illusion
FashionMnist_974,A charming European town square bathed in warm light,low quality,1.5,7,Ankle boot,illusion Ankle boot,no illusion,illusion Sandal,illusion Sandal
FashionMnist_975,A festive carnival with bright lights and merry-go-rounds,low quality,1.5,1,Trouser,illusion Ankle boot,no illusion,illusion Trouser,no illusion
FashionMnist_976,A vast green meadowland with a cottage in the distance,low quality,1.5,4,Pullover,illusion Pullover,no illusion,illusion Pullover,no illusion
FashionMnist_977,A mystical desert oasis with palm trees and cool water,low quality,1.5,2,Pullover,illusion T-shirt/top,no illusion,illusion Pullover,no illusion
FashionMnist_978,"Ocean meets mountain waves, sunlight paints splatter on caves, birds sing in gentle saves",low quality,1.5,6,Pullover,illusion Shirt,no illusion,illusion Pullover,illusion Coat
FashionMnist_979,A surrealist painting come to life,low quality,1.5,5,Ankle boot,illusion Sandal,no illusion,illusion Sandal,illusion Sandal
FashionMnist_980,A serene meadow with wildflowers and a gentle breeze,low quality,1.5,3,Dress,illusion Trouser,no illusion,illusion Dress,no illusion
FashionMnist_981,"Sunset over calm ocean, with silhouette of palm trees",low quality,1.5,9,Ankle boot,illusion Ankle boot,no illusion,illusion Ankle boot,no illusion
FashionMnist_982,Graceful swans gliding effortlessly across glassy lake surface,low quality,1.5,9,Ankle boot,illusion Ankle boot,no illusion,illusion Ankle boot,no illusion
FashionMnist_983,A serene pagoda amid a peaceful Zen garden,low quality,1.5,8,Bag,illusion Bag,no illusion,illusion Bag,no illusion
FashionMnist_984,"Serene lake reflects towering mountains, sunlight dances on ripples, peaceful atmosphere",low quality,1.5,8,Bag,illusion Bag,no illusion,illusion Bag,no illusion
FashionMnist_985,Rainbow appearing after a summer rainstorm,low quality,1.5,3,T-shirt/top,illusion T-shirt/top,no illusion,illusion Trouser,illusion Sandal
FashionMnist_986,"Eerie silence fills the ancient temple grounds, moonlight illuminating dusty statues",low quality,1.5,0,T-shirt/top,illusion Dress,no illusion,illusion Dress,no illusion
FashionMnist_987,A grand palace with ornate golden gates and pillars,low quality,1.5,2,Pullover,illusion T-shirt/top,no illusion,illusion T-shirt/top,illusion Pullover
FashionMnist_988,Lenticular clouds hovering above Andean peaks,low quality,1.5,4,Shirt,illusion Pullover,illusion Sandal,illusion Pullover,illusion Sandal
FashionMnist_989,A lush rainforest with cascading waterfalls,low quality,1.5,6,T-shirt/top,illusion Shirt,illusion Sandal,illusion Pullover,illusion Sandal
FashionMnist_990,Verdant valley cradled by hills,low quality,1.5,6,T-shirt/top,illusion T-shirt/top,no illusion,illusion T-shirt/top,no illusion
FashionMnist_991,"A quaint cottage in a flower-filled meadow, surrounded by hills",low quality,1.5,3,Trouser,illusion Trouser,no illusion,illusion Trouser,no illusion
FashionMnist_992,"Ruined castle overgrown with vines, sunlight filtering through stained glass",low quality,1.5,2,T-shirt/top,illusion Pullover,no illusion,illusion T-shirt/top,no illusion
FashionMnist_993,"Sunbeams break through forest canopy, river flows calmly, birds flit between branches",low quality,1.5,3,Dress,illusion T-shirt/top,no illusion,illusion Trouser,illusion Sandal
FashionMnist_994,Birds singing harmoniously at dawn,low quality,1.5,5,Ankle boot,illusion Sandal,no illusion,illusion Sandal,illusion Bag
FashionMnist_995,"Golden warmth paints mountain slopes, river flows swiftly below, birds sing in colorful patterns",low quality,1.5,4,T-shirt/top,illusion Pullover,no illusion,illusion Pullover,no illusion
FashionMnist_996,"Starry sea reflects on metallic waves, futuristic city emerging from the depths",low quality,1.5,9,Ankle boot,illusion Ankle boot,no illusion,illusion Sandal,no illusion
FashionMnist_997,Dolphins leaping in sparkling sea,low quality,1.5,3,Trouser,illusion Trouser,no illusion,illusion Trouser,no illusion
FashionMnist_998,A vibrant marketplace with vendors selling exotic fruits and spices,low quality,1.5,4,Pullover,illusion Pullover,no illusion,illusion Pullover,illusion Trouser
FashionMnist_999,A mystical floating island in a sea of clouds,low quality,1.5,7,Dress,illusion Sandal,no illusion,illusion Sandal,no illusion
FashionMnist_1000,A magical rainbow arcing over a vivid landscape,low quality,1.5,7,Sandal,illusion Ankle boot,no illusion,illusion Sandal,no illusion
FashionMnist_1001,Sunset over the pier,low quality,1.5,0,T-shirt/top,illusion Shirt,no illusion,illusion T-shirt/top,no illusion
FashionMnist_1002,"Mountain sunlight paints meadow meadows, wildflowers bloom in vibrant hues, birds flutter freely",low quality,1.5,3,Trouser,illusion T-shirt/top,no illusion,illusion Dress,illusion Sandal
FashionMnist_1003,"Whipped cream clouds swirl around children's laughter, city lights glitter below",low quality,1.5,5,Ankle boot,illusion Sandal,no illusion,illusion Ankle boot,illusion Dress
FashionMnist_1004,"Neon glow fills abandoned factory, dust swirling in forgotten hallways",low quality,1.5,5,Ankle boot,illusion Sandal,illusion Sandal,illusion Ankle boot,illusion Sandal
FashionMnist_1005,A dark forest with an old man sitting by a lake,low quality,1.5,6,T-shirt/top,illusion Coat,no illusion,illusion T-shirt/top,no illusion
FashionMnist_1006,"Space station orbits Earth, glowing city lights twinkle below clouds",low quality,1.5,0,Shirt,illusion Pullover,illusion Sandal,illusion Shirt,illusion Sandal
FashionMnist_1007,A magnificent sunset over the ocean with sailboats,low quality,1.5,5,Bag,illusion Sandal,no illusion,illusion Sandal,no illusion
FashionMnist_1008,"Sunbeams filter through forest leaves, river winds through mountains, birds dance around",low quality,1.5,9,Ankle boot,illusion Sandal,no illusion,illusion Sandal,no illusion
FashionMnist_1009,Tranquil lake with a small wooden pier and mountains in the background,low quality,1.5,6,T-shirt/top,illusion Pullover,no illusion,illusion T-shirt/top,no illusion
FashionMnist_1010,"A lone astronaut floats in the vastness of space, constellations forming a path",low quality,1.5,3,Trouser,illusion Trouser,no illusion,illusion Trouser,no illusion
FashionMnist_1011,A field of sunflowers at sunrise,low quality,1.5,7,Ankle boot,illusion Ankle boot,no illusion,illusion Sandal,no illusion
FashionMnist_1012,A hiker on top of a hill overlooking camp,low quality,1.5,5,Ankle boot,illusion Ankle boot,no illusion,illusion Ankle boot,illusion Sandal
FashionMnist_1013,"Serene reflection of stars in a calm lake, moonlight cascading over mountains",low quality,1.5,1,Trouser,illusion Trouser,no illusion,illusion Trouser,no illusion
FashionMnist_1014,"Tropical river meets sandstone canyon, green vines climb towering walls",low quality,1.5,9,Ankle boot,illusion Ankle boot,no illusion,illusion Ankle boot,illusion Sandal
FashionMnist_1015,Mountain goats traversing rugged terrain,low quality,1.5,8,Bag,illusion Bag,no illusion,illusion Bag,no illusion
FashionMnist_1016,"Meticulous patterns form in the falling leaves, sunlight illuminating the forest floor",low quality,1.5,8,Bag,illusion Bag,no illusion,illusion Bag,no illusion
FashionMnist_1017,A dark forest with a glowing mushroom,low quality,1.5,9,Ankle boot,illusion Ankle boot,no illusion,illusion Ankle boot,illusion Sandal
FashionMnist_1018,African wild dog hunting impala,low quality,1.5,9,Ankle boot,illusion Sandal,no illusion,illusion Ankle boot,no illusion
FashionMnist_1019,Starship flying over a blue planet with rings,low quality,1.5,2,Shirt,illusion Pullover,no illusion,illusion Coat,no illusion
FashionMnist_1020,Cherry Blossoms fluttering softly,low quality,1.5,7,Ankle boot,illusion Ankle boot,no illusion,illusion Sandal,no illusion
FashionMnist_1021,A captivating circus performance beneath big top tent,low quality,1.5,2,Pullover,illusion Bag,no illusion,illusion Pullover,no illusion
FashionMnist_1022,"Electrified waterfalls cascade, neon rivers reflect rainbow shades, luminous birds serenade",low quality,1.5,2,Pullover,illusion Pullover,no illusion,illusion Pullover,illusion Sandal
FashionMnist_1023,"Neon outlines of futuristic structures illuminate the sky, reflected in the river below",low quality,1.5,3,Dress,illusion Trouser,no illusion,illusion Trouser,illusion Sandal
FashionMnist_1024,A tranquil park with a babbling brook,low quality,1.5,8,Bag,illusion Bag,no illusion,illusion Bag,no illusion
FashionMnist_1025,"Whirlwind of ice crystals, frozen waterfall cascades over towering rock",low quality,1.5,7,Ankle boot,illusion Ankle boot,no illusion,illusion Sandal,illusion Sandal
FashionMnist_1026,A vast savanna with a herd of elephants,low quality,1.5,6,Pullover,illusion T-shirt/top,no illusion,illusion Pullover,no illusion
FashionMnist_1027,A jungle with mountains and river,low quality,1.5,4,T-shirt/top,illusion Dress,no illusion,illusion Dress,no illusion
FashionMnist_1028,"A serene lake reflects the stars, glowing mountains casting shadow on the surface",low quality,1.5,5,Ankle boot,illusion Sandal,no illusion,illusion Sandal,illusion Bag
FashionMnist_1029,Sloth hanging nonchalantly from branch in Central America,low quality,1.5,4,Pullover,illusion T-shirt/top,no illusion,illusion Shirt,no illusion
FashionMnist_1030,Geysir erupting in Yellowstone National Park,low quality,1.5,3,Trouser,illusion Trouser,no illusion,illusion Trouser,no illusion
FashionMnist_1031,An alien landscape with strange rock formations and glowing plants,low quality,1.5,6,Shirt,illusion Pullover,no illusion,illusion Pullover,illusion Sandal
FashionMnist_1032,A majestic iceberg floating in a frigid arctic sea,low quality,1.5,1,Trouser,illusion Trouser,no illusion,illusion Trouser,no illusion
FashionMnist_1033,"Volcanic mountains erupt in waves of fire, glowing rivers flow through valleys below",low quality,1.5,4,T-shirt/top,illusion Pullover,no illusion,illusion Pullover,illusion Sandal
FashionMnist_1034,Golden wheat field swaying in gentle breeze,low quality,1.5,9,Ankle boot,illusion Ankle boot,no illusion,illusion Ankle boot,no illusion
FashionMnist_1035,"Space station orbiting a purple planet, stars swirling around it",low quality,1.5,3,Trouser,illusion Trouser,no illusion,illusion Trouser,no illusion
FashionMnist_1036,Pelican skillfully catching schooling fish,low quality,1.5,1,Trouser,illusion Trouser,no illusion,illusion Trouser,illusion Sandal
FashionMnist_1037,A cozy cabin nestled in a snowy forest clearing,low quality,1.5,6,T-shirt/top,illusion Shirt,no illusion,illusion Shirt,no illusion
FashionMnist_1038,"Mountain meadow bathed in morning mist, river whispers below",low quality,1.5,5,Ankle boot,illusion Sandal,no illusion,illusion Sandal,no illusion
FashionMnist_1039,Meteor streaking across starry night sky,low quality,1.5,0,Shirt,illusion T-shirt/top,no illusion,illusion T-shirt/top,no illusion
FashionMnist_1040,A busy airport with planes taking off and landing,low quality,1.5,5,Ankle boot,illusion Ankle boot,no illusion,illusion Sandal,no illusion
FashionMnist_1041,A misty lake during golden hour,low quality,1.5,7,Sandal,illusion Sandal,no illusion,illusion Sandal,no illusion
FashionMnist_1042,Mesmerizing Milky Way galaxy twinkling brightly,low quality,1.5,5,Ankle boot,illusion Sandal,no illusion,illusion Sandal,no illusion
FashionMnist_1043,"Neon glow illuminates futuristic robots, reflection shimmering on crystalline lake",low quality,1.5,2,Pullover,illusion Pullover,no illusion,illusion Pullover,illusion Sandal
FashionMnist_1044,A hidden cave illuminated by glowing mushrooms,low quality,1.5,3,Dress,illusion T-shirt/top,no illusion,illusion T-shirt/top,illusion Bag
FashionMnist_1045,A starry night sky over a calm ocean,low quality,1.5,3,Trouser,illusion Trouser,illusion Sneaker,illusion Trouser,no illusion
FashionMnist_1046,A mythological dragon perched upon mountaintop,low quality,1.5,9,Ankle boot,illusion Sandal,no illusion,illusion Ankle boot,no illusion
FashionMnist_1047,A tranquil lake surrounded by snow-capped mountains,low quality,1.5,6,Trouser,illusion Trouser,no illusion,illusion Dress,no illusion
FashionMnist_1048,A serene cabin nestled amidst snow-capped mountains,low quality,1.5,3,Trouser,illusion Bag,no illusion,illusion Trouser,illusion Sandal
FashionMnist_1049,"Eerie desert town, skeletal structures cast long shadows under storm clouds",low quality,1.5,6,T-shirt/top,illusion Dress,no illusion,illusion Dress,illusion Sandal
FashionMnist_1050,A lush vineyard stretching over rolling hills,low quality,1.5,0,T-shirt/top,illusion Dress,no illusion,illusion T-shirt/top,illusion Sandal
