image_name,Pprompt,Nprompt,illusion_strength,label,raw_answer,ill_answer,illless_answer,ill_filter_answer,illless_filter_answer
FashionMnist_831,A vast savannah dotted with grazing zebras,low quality,1.5,4,6,6,10,6,10
FashionMnist_832,A serene meadow with wildflowers and butterflies,low quality,1.5,5,5,5,10,5,10
FashionMnist_833,Clear blue skies meeting cerulean ocean,low quality,1.5,8,8,8,10,8,10
FashionMnist_834,A lush jungle with waterfalls and towering mountains,low quality,1.5,3,3,3,10,3,10
FashionMnist_835,"Ancient city emerges from jungle heart, towering pyramids casting long shadows",low quality,1.5,7,7,7,10,7,10
FashionMnist_836,A cozy New Year's Eve toast at midnight,low quality,1.5,1,1,1,10,1,10
FashionMnist_837,Towering giant sequoia stretching high into sky,low quality,1.5,2,2,2,10,2,10
FashionMnist_838,Ocean wave curling gracefully onto beach,low quality,1.5,6,6,6,10,0,10
FashionMnist_839,"Mountain lake reflects snow-capped peaks, wildflowers dance on surface",low quality,1.5,1,1,1,10,1,10
FashionMnist_840,A serene beach with a setting sun and a palm tree,low quality,1.5,9,9,9,10,9,10
FashionMnist_841,"Forest stream meets rocky falls, sunlight filters through canopy",low quality,1.5,8,8,8,10,8,10
FashionMnist_842,A lush rainforest with cascading waterfalls,low quality,1.5,2,2,2,10,2,10
FashionMnist_843,Golden leaf autumn canopy covering ground,low quality,1.5,7,7,7,10,7,10
FashionMnist_844,"Ancient forest meets rocky coast, waves crash in whisperings tones",low quality,1.5,1,1,1,10,1,10
FashionMnist_845,A starlit sky above a tranquil lake reflecting the moon,low quality,1.5,3,3,3,10,3,10
FashionMnist_846,A spooky graveyard with mist swirling around old tombstones,low quality,1.5,7,7,7,10,7,10
FashionMnist_847,A quaint village nestled in the rolling green hills of the countryside,low quality,1.5,5,9,5,10,5,10
FashionMnist_848,A hauntingly beautiful graveyard shrouded in fog,low quality,1.5,9,9,9,10,9,10
FashionMnist_849,A secluded cabin nestled in a snowy forest,low quality,1.5,9,9,9,10,9,10
FashionMnist_850,Tranquil lake in a forest with snow capped mountains,low quality,1.5,1,1,1,10,1,10
FashionMnist_851,A peaceful cabin under a cliff overlooking a lake,low quality,1.5,8,8,8,5,8,10
FashionMnist_852,A vast blue ocean containing small islands with palm trees,low quality,1.5,2,4,6,10,2,10
FashionMnist_853,"A serene lake reflects the stars, glowing mountains casting shadow on the surface",low quality,1.5,5,5,5,10,5,10
FashionMnist_854,"Sun shines on river's gentle flow, mountains reflect in patterns below, birds sing in silent glow",low quality,1.5,7,7,7,10,7,10
FashionMnist_855,A Holi Festival of Colors splashing happiness,low quality,1.5,1,1,1,10,1,10
FashionMnist_856,"Golden rays grace mountain peaks, river reflects glittering stars, birds call softly from branches",low quality,1.5,9,9,9,10,9,10
FashionMnist_857,A futuristic city with skyscrapers and flying cars,low quality,1.5,8,8,8,10,8,10
FashionMnist_858,An otherworldly aurora borealis dancing in the night sky,low quality,1.5,1,1,1,10,1,10
FashionMnist_859,A lone sailboat drifting peacefully on calm waters,low quality,1.5,0,0,0,10,0,10
FashionMnist_860,A Valentine's Day date night filled with romance,low quality,1.5,0,2,2,10,2,10
FashionMnist_861,A colorful meadow with a flowing river and vibrant hot air balloons,low quality,1.5,6,6,6,10,3,10
FashionMnist_862,A serene meadow with wildflowers and a gentle breeze,low quality,1.5,1,1,1,10,1,10
FashionMnist_863,A Guru Nanak Jayanti langar serving equality,low quality,1.5,7,7,7,10,7,10
FashionMnist_864,"Gentle waves meet rocky shores, sunrise paints rainbow glows, birds sing on distant shores",low quality,1.5,1,1,1,10,1,10
FashionMnist_865,Koala dozing comfortably in eucalyptus tree,low quality,1.5,1,1,1,10,1,10
FashionMnist_866,A nostalgic drive-in movie theater under the stars,low quality,1.5,5,5,7,10,5,10
FashionMnist_867,"Gentle waves lap tropical shoreline, vibrant coral reefs visible underwater",low quality,1.5,7,7,7,10,7,10
FashionMnist_868,A crowded concert filled with cheering fans and flashing lights,low quality,1.5,1,1,1,10,1,10
FashionMnist_869,"A lone astronaut floats weightlessly in space, stars forming a breathtaking tapestry",low quality,1.5,5,5,5,1,5,10
FashionMnist_870,Wild horses running free in windswept grasslands,low quality,1.5,2,2,2,10,2,10
FashionMnist_871,A serene beach with crashing waves and palm trees,low quality,1.5,2,6,2,10,2,10
FashionMnist_872,Fox darting through pristine snow,low quality,1.5,3,3,3,10,3,10
FashionMnist_873,A bustling train station with travelers coming and going,low quality,1.5,3,3,3,10,3,10
FashionMnist_874,A vast savanna with a herd of elephants,low quality,1.5,1,1,1,10,1,10
FashionMnist_875,A serene meadow with wildflowers and a gentle breeze,low quality,1.5,1,1,1,10,1,10
FashionMnist_876,"A vibrant forest glows with bioluminescent light, revealing hidden secrets",low quality,1.5,4,4,2,2,2,2
FashionMnist_877,Wisteria draped elegantly over arbor,low quality,1.5,9,9,9,10,9,10
FashionMnist_878,An ancient temple shrouded in mist on a remote mountain,low quality,1.5,4,2,6,10,6,10
FashionMnist_879,"Gentle waves reflect moonlight, illuminating underwater life in vibrant colors",low quality,1.5,3,3,3,10,3,10
FashionMnist_880,A bright moon over a vast desert,low quality,1.5,7,7,7,10,7,10
FashionMnist_881,Abandoned factory overlooking rusty train tracks bathed in neon light,low quality,1.5,7,7,7,10,7,10
FashionMnist_882,"Glowing sandstone cliffs illuminate desert canyon, shimmering sand dunes reflecting light",low quality,1.5,0,6,6,10,6,10
FashionMnist_883,A thrilling rollercoaster ride at amusement park,low quality,1.5,8,8,8,4,8,10
FashionMnist_884,A serene meadow with wildflowers and a gentle breeze,low quality,1.5,9,9,9,10,9,10
FashionMnist_885,"Sunbeams break through jungle canopy, river winds through valleys, sunlight paints patterns on everything",low quality,1.5,9,9,9,10,9,10
FashionMnist_886,A tranquil bamboo forest swaying in the breeze,low quality,1.5,6,6,6,2,6,2
FashionMnist_887,"Neon city zoomed at night, palm trees reaching sky's edge",low quality,1.5,1,1,1,4,1,2
FashionMnist_888,A delightful puppet show entertaining young audiences,low quality,1.5,3,1,3,6,1,6
FashionMnist_889,A vibrant coral reef with colorful fish swimming around,low quality,1.5,4,4,4,10,4,10
FashionMnist_890,A lonely tree standing on a hill,low quality,1.5,0,0,0,10,0,10
FashionMnist_891,"Golden light shines on island shores, waves gently lap the beach, birds sing their chorus",low quality,1.5,0,3,3,10,3,10
FashionMnist_892,Honeybees buzzing about hive,low quality,1.5,5,5,5,10,5,10
FashionMnist_893,A serene beach with a setting sun and a palm tree,low quality,1.5,9,9,9,10,9,10
FashionMnist_894,Aurora borealis streaking across the Arctic sky,low quality,1.5,2,2,2,10,2,10
FashionMnist_895,Wolf pack howling at full moon,low quality,1.5,0,3,3,10,3,5
FashionMnist_896,Tranquil lake in a forest with snow capped mountains,low quality,1.5,5,5,5,10,5,10
FashionMnist_897,A vibrant city with a sparkling river and towering skyscrapers,low quality,1.5,5,5,5,10,5,10
FashionMnist_898,"Sun sets over volcanic mountains, glowing lava reflects on river surface",low quality,1.5,1,1,1,10,1,10
FashionMnist_899,A Navratri Garba Night dancing devotionally,low quality,1.5,5,7,5,10,5,10
FashionMnist_900,A bustling city square adorned with festive decorations,low quality,1.5,7,7,7,10,7,10
FashionMnist_901,A quaint village covered in a blanket of snow,low quality,1.5,8,8,8,10,8,10
FashionMnist_902,A vast volcanic landscape with green fields and a distant mountain range,low quality,1.5,7,7,7,10,7,10
FashionMnist_903,A distant futuristic city with floating buildings,low quality,1.5,5,9,5,10,5,10
FashionMnist_904,"Golden light paints meadow grass, mountains rise imposingly, river reflects rainbow hues",low quality,1.5,3,0,0,10,3,10
FashionMnist_905,A captivating circus performance beneath big top tent,low quality,1.5,6,6,6,10,6,10
FashionMnist_906,A cozy cabin in the woods with a crackling fire,low quality,1.5,4,2,6,10,2,10
FashionMnist_907,A heartfelt graduation ceremony celebrating achievements,low quality,1.5,0,0,0,10,0,3
FashionMnist_908,Abandoned mining town covered in layers of dust,low quality,1.5,4,4,2,10,2,10
FashionMnist_909,A raging river flowing through a dense jungle at the base of mountains,low quality,1.5,0,6,0,10,0,10
FashionMnist_910,"Sunsets over sand dunes, shadows stretch, silence blankets the desert",low quality,1.5,6,2,6,10,2,10
FashionMnist_911,Jaguar lurking silently in shadowy brush,low quality,1.5,0,0,0,10,0,0
FashionMnist_912,A boat floating in the middle of a lake surrounded by lush green mountains,low quality,1.5,2,2,2,10,2,10
FashionMnist_913,Magenta sunrise greeting hopeful dawn,low quality,1.5,5,5,5,10,5,10
FashionMnist_914,Dolphin pod joyously riding wake,low quality,1.5,5,5,5,10,5,10
FashionMnist_915,"Sun setting over a futuristic city, robots and lights reflected in the clouds",low quality,1.5,1,1,1,10,1,10
FashionMnist_916,A dark forest with a hidden path,low quality,1.5,2,6,2,10,2,10
FashionMnist_917,"Sea meets forest, waves crash softly, sunlight filters through canopy",low quality,1.5,0,0,0,10,0,10
FashionMnist_918,A lush vineyard stretching over rolling hills,low quality,1.5,9,9,9,10,9,10
FashionMnist_919,A majestic waterfall cascading down into a crystal clear pool,low quality,1.5,3,3,3,10,3,10
FashionMnist_920,African wild dog hunting impala,low quality,1.5,7,7,7,4,7,6
FashionMnist_921,A field of wild lupine flowers stretching out to the horizon,low quality,1.5,8,8,8,10,8,10
FashionMnist_922,A secluded cabin nestled in a snowy forest,low quality,1.5,6,4,3,10,3,10
FashionMnist_923,A field of lavender with bees buzzing around the fragrant flowers,low quality,1.5,8,8,8,10,8,10
FashionMnist_924,Lemur swinging nimbly through Madagascar's deciduous forests,low quality,1.5,3,3,0,10,3,10
FashionMnist_925,A futuristic space station orbiting Earth,low quality,1.5,4,2,2,10,2,10
FashionMnist_926,A group of explorers in an ancient jungle,low quality,1.5,7,7,7,10,7,10
FashionMnist_927,"Sun washes over river's surface, birds soar through canyon glow, sunlight filters through trees",low quality,1.5,0,0,0,2,0,10
FashionMnist_928,A peaceful meadow filled with grazing deer,low quality,1.5,7,7,7,10,7,10
FashionMnist_929,A misty morning in a foggy forest with dew-covered leaves,low quality,1.5,4,3,3,10,3,10
FashionMnist_930,A relaxing hot spring surrounded by nature,low quality,1.5,8,8,8,10,8,10
FashionMnist_931,"Sun washes over river's surface, birds soar through canyon glow, sunlight filters through trees",low quality,1.5,0,8,0,10,0,10
FashionMnist_932,Snow-capped mountains reflecting in a crystal-clear lake,low quality,1.5,3,3,3,10,3,10
FashionMnist_933,A majestic bridge spanning a wide river,low quality,1.5,4,3,4,10,3,10
FashionMnist_934,Urban city with skyscrapers and traffic,low quality,1.5,4,2,4,10,2,10
FashionMnist_935,"Spherical ""blue holes"" in Bahamas coral reefs",low quality,1.5,3,3,3,10,3,10
FashionMnist_936,A fantastical kingdom ruled by mermaids,low quality,1.5,4,4,4,10,4,10
FashionMnist_937,"Neon rivers flow through silicon sand, mountains sculpted from fractured land, birds made of light expand",low quality,1.5,9,9,9,10,9,10
FashionMnist_938,Dilapidated wooden pier reaching into misty lake,low quality,1.5,0,6,0,10,0,10
FashionMnist_939,"A vibrant sunset paints the mountains in shades of gold, casting long shadows",low quality,1.5,6,6,6,10,6,10
FashionMnist_940,A magical fairytale forest filled with unicorns,low quality,1.5,4,3,3,10,3,10
FashionMnist_941,"Golden sunlight beams through fallen leaves, river gracefully winds its secrets untold, birds metaphorically free",low quality,1.5,9,9,9,10,9,10
FashionMnist_942,A moonlit beach with gentle waves lapping at the shore,low quality,1.5,1,1,1,10,1,10
FashionMnist_943,A woman in a field of flowers at sunrise,low quality,1.5,8,8,8,10,8,10
FashionMnist_944,Seaside boardwalk with vintage arcade games,low quality,1.5,1,1,1,5,1,10
FashionMnist_945,Monitor Lizard scaling vertical tree trunk,low quality,1.5,7,7,7,1,7,10
FashionMnist_946,A small house near seashore,low quality,1.5,5,5,5,10,5,10
FashionMnist_947,A dirt path leading through a lush forest,low quality,1.5,5,7,5,10,5,10
FashionMnist_948,A tranquil lake surrounded by towering trees,low quality,1.5,6,6,6,10,6,10
FashionMnist_949,Komodo Dragon slithering stealthily,low quality,1.5,0,0,3,10,0,10
FashionMnist_950,"Eerie silence surrounds snow-covered forest, glowing moon casts long shadows",low quality,1.5,2,2,2,10,2,10
FashionMnist_951,A steampunk world powered by gears and clockworks,low quality,1.5,1,1,1,10,1,8
FashionMnist_952,A tranquil pond inhabited by graceful swans,low quality,1.5,0,0,0,10,0,10
FashionMnist_953,Thundering waterfalls cascading into pools below,low quality,1.5,5,7,5,10,5,10
FashionMnist_954,Elephant herd bathing in river,low quality,1.5,4,4,6,10,4,10
FashionMnist_955,Desert valley with birds circling above,low quality,1.5,0,0,0,10,0,10
FashionMnist_956,A misty forest shrouded in ancient trees and tangled vines,low quality,1.5,0,0,0,10,0,10
FashionMnist_957,An abandoned castle shrouded in mist atop a lonely hill,low quality,1.5,6,6,6,10,4,10
FashionMnist_958,A giant robot overlooking a city at night,low quality,1.5,7,7,7,3,7,4
FashionMnist_959,"Gentle meadow meets towering mountains, river flows through valley below",low quality,1.5,5,9,9,10,5,10
FashionMnist_960,"Vast coral reef, vibrant colors dance, schools of fish dart through the waves",low quality,1.5,0,0,0,10,0,10
FashionMnist_961,Glowing fungi illuminate a decaying castle under a moonlit forest,low quality,1.5,3,2,2,10,2,2
FashionMnist_962,"Sunset over calm ocean, with silhouette of palm trees",low quality,1.5,5,5,5,10,5,10
FashionMnist_963,A spooky graveyard with mist swirling around old tombstones,low quality,1.5,9,9,9,10,9,10
FashionMnist_964,A Halloween costume party embracing creativity,low quality,1.5,6,6,6,10,4,10
FashionMnist_965,A grand castle perched atop a hill overlooking a medieval town,low quality,1.5,8,8,8,10,8,10
FashionMnist_966,"Frozen lake frozen over, snow-covered mountains reflected in the surface",low quality,1.5,0,6,6,10,6,10
FashionMnist_967,Aurora borealis streaking across the Arctic sky,low quality,1.5,6,6,0,10,0,10
FashionMnist_968,A traditional Japanese garden with a koi pond and cherry blossoms,low quality,1.5,4,3,3,10,3,10
FashionMnist_969,"Neon glow fills abandoned factory, dust swirling in forgotten hallways",low quality,1.5,6,6,6,10,6,8
FashionMnist_970,A fun family picnic in a sunny meadow,low quality,1.5,2,2,2,10,2,10
FashionMnist_971,"Vast expanse of ocean waves, crashing against rocky cliffs, sunlight paints patterns",low quality,1.5,9,9,9,10,9,10
FashionMnist_972,Vast underwater world filled with colorful fish and glowing coral formations,low quality,1.5,6,0,3,10,3,10
FashionMnist_973,A majestic bald eagle soaring overhead,low quality,1.5,7,7,7,10,7,10
FashionMnist_974,A charming European town square bathed in warm light,low quality,1.5,7,7,7,10,7,10
FashionMnist_975,A festive carnival with bright lights and merry-go-rounds,low quality,1.5,1,1,1,5,1,5
FashionMnist_976,A vast green meadowland with a cottage in the distance,low quality,1.5,4,4,4,10,4,10
FashionMnist_977,A mystical desert oasis with palm trees and cool water,low quality,1.5,2,6,6,10,6,10
FashionMnist_978,"Ocean meets mountain waves, sunlight paints splatter on caves, birds sing in gentle saves",low quality,1.5,6,0,0,10,0,10
FashionMnist_979,A surrealist painting come to life,low quality,1.5,5,5,5,10,5,10
FashionMnist_980,A serene meadow with wildflowers and a gentle breeze,low quality,1.5,3,0,0,10,0,10
FashionMnist_981,"Sunset over calm ocean, with silhouette of palm trees",low quality,1.5,9,9,9,10,9,10
FashionMnist_982,Graceful swans gliding effortlessly across glassy lake surface,low quality,1.5,9,9,9,10,9,10
FashionMnist_983,A serene pagoda amid a peaceful Zen garden,low quality,1.5,8,8,8,10,8,10
FashionMnist_984,"Serene lake reflects towering mountains, sunlight dances on ripples, peaceful atmosphere",low quality,1.5,8,8,8,10,8,10
FashionMnist_985,Rainbow appearing after a summer rainstorm,low quality,1.5,3,6,3,10,3,10
FashionMnist_986,"Eerie silence fills the ancient temple grounds, moonlight illuminating dusty statues",low quality,1.5,0,0,0,10,0,10
FashionMnist_987,A grand palace with ornate golden gates and pillars,low quality,1.5,2,2,4,10,2,2
FashionMnist_988,Lenticular clouds hovering above Andean peaks,low quality,1.5,4,2,4,10,2,10
FashionMnist_989,A lush rainforest with cascading waterfalls,low quality,1.5,6,6,6,5,6,10
FashionMnist_990,Verdant valley cradled by hills,low quality,1.5,6,6,6,10,6,10
FashionMnist_991,"A quaint cottage in a flower-filled meadow, surrounded by hills",low quality,1.5,3,0,3,10,3,10
FashionMnist_992,"Ruined castle overgrown with vines, sunlight filtering through stained glass",low quality,1.5,2,2,6,10,2,10
FashionMnist_993,"Sunbeams break through forest canopy, river flows calmly, birds flit between branches",low quality,1.5,3,3,3,10,3,10
FashionMnist_994,Birds singing harmoniously at dawn,low quality,1.5,5,7,7,10,7,10
FashionMnist_995,"Golden warmth paints mountain slopes, river flows swiftly below, birds sing in colorful patterns",low quality,1.5,4,6,6,10,2,10
FashionMnist_996,"Starry sea reflects on metallic waves, futuristic city emerging from the depths",low quality,1.5,9,9,9,10,9,10
FashionMnist_997,Dolphins leaping in sparkling sea,low quality,1.5,3,0,0,10,0,10
FashionMnist_998,A vibrant marketplace with vendors selling exotic fruits and spices,low quality,1.5,4,4,4,10,4,10
FashionMnist_999,A mystical floating island in a sea of clouds,low quality,1.5,7,7,7,10,7,10
FashionMnist_1000,A magical rainbow arcing over a vivid landscape,low quality,1.5,7,7,7,10,7,10
FashionMnist_1001,Sunset over the pier,low quality,1.5,0,6,6,10,6,10
FashionMnist_1002,"Mountain sunlight paints meadow meadows, wildflowers bloom in vibrant hues, birds flutter freely",low quality,1.5,3,3,3,10,3,10
FashionMnist_1003,"Whipped cream clouds swirl around children's laughter, city lights glitter below",low quality,1.5,5,5,5,10,5,10
FashionMnist_1004,"Neon glow fills abandoned factory, dust swirling in forgotten hallways",low quality,1.5,5,5,5,8,5,8
FashionMnist_1005,A dark forest with an old man sitting by a lake,low quality,1.5,6,6,2,10,2,10
FashionMnist_1006,"Space station orbits Earth, glowing city lights twinkle below clouds",low quality,1.5,0,6,6,10,3,10
FashionMnist_1007,A magnificent sunset over the ocean with sailboats,low quality,1.5,5,5,5,10,5,10
FashionMnist_1008,"Sunbeams filter through forest leaves, river winds through mountains, birds dance around",low quality,1.5,9,9,9,10,9,10
FashionMnist_1009,Tranquil lake with a small wooden pier and mountains in the background,low quality,1.5,6,6,6,10,6,10
FashionMnist_1010,"A lone astronaut floats in the vastness of space, constellations forming a path",low quality,1.5,3,3,3,10,3,10
FashionMnist_1011,A field of sunflowers at sunrise,low quality,1.5,7,7,7,10,9,10
FashionMnist_1012,A hiker on top of a hill overlooking camp,low quality,1.5,5,5,5,10,5,10
FashionMnist_1013,"Serene reflection of stars in a calm lake, moonlight cascading over mountains",low quality,1.5,1,1,1,10,1,10
FashionMnist_1014,"Tropical river meets sandstone canyon, green vines climb towering walls",low quality,1.5,9,9,9,10,9,10
FashionMnist_1015,Mountain goats traversing rugged terrain,low quality,1.5,8,8,8,10,8,10
FashionMnist_1016,"Meticulous patterns form in the falling leaves, sunlight illuminating the forest floor",low quality,1.5,8,8,8,10,8,10
FashionMnist_1017,A dark forest with a glowing mushroom,low quality,1.5,9,9,8,10,5,10
FashionMnist_1018,African wild dog hunting impala,low quality,1.5,9,9,9,10,9,10
FashionMnist_1019,Starship flying over a blue planet with rings,low quality,1.5,2,2,2,10,2,10
FashionMnist_1020,Cherry Blossoms fluttering softly,low quality,1.5,7,5,7,10,7,10
FashionMnist_1021,A captivating circus performance beneath big top tent,low quality,1.5,2,2,2,10,2,10
FashionMnist_1022,"Electrified waterfalls cascade, neon rivers reflect rainbow shades, luminous birds serenade",low quality,1.5,2,2,6,10,2,5
FashionMnist_1023,"Neon outlines of futuristic structures illuminate the sky, reflected in the river below",low quality,1.5,3,3,3,10,3,10
FashionMnist_1024,A tranquil park with a babbling brook,low quality,1.5,8,8,8,10,8,10
FashionMnist_1025,"Whirlwind of ice crystals, frozen waterfall cascades over towering rock",low quality,1.5,7,7,7,10,7,10
FashionMnist_1026,A vast savanna with a herd of elephants,low quality,1.5,6,4,4,10,2,10
FashionMnist_1027,A jungle with mountains and river,low quality,1.5,4,6,6,10,6,10
FashionMnist_1028,"A serene lake reflects the stars, glowing mountains casting shadow on the surface",low quality,1.5,5,5,7,10,5,10
FashionMnist_1029,Sloth hanging nonchalantly from branch in Central America,low quality,1.5,4,4,6,10,6,10
FashionMnist_1030,Geysir erupting in Yellowstone National Park,low quality,1.5,3,3,3,10,3,10
FashionMnist_1031,An alien landscape with strange rock formations and glowing plants,low quality,1.5,6,6,6,10,6,10
FashionMnist_1032,A majestic iceberg floating in a frigid arctic sea,low quality,1.5,1,1,1,10,1,4
FashionMnist_1033,"Volcanic mountains erupt in waves of fire, glowing rivers flow through valleys below",low quality,1.5,4,4,4,10,3,10
FashionMnist_1034,Golden wheat field swaying in gentle breeze,low quality,1.5,9,9,9,10,9,10
FashionMnist_1035,"Space station orbiting a purple planet, stars swirling around it",low quality,1.5,3,3,3,10,3,10
FashionMnist_1036,Pelican skillfully catching schooling fish,low quality,1.5,1,1,1,5,1,8
FashionMnist_1037,A cozy cabin nestled in a snowy forest clearing,low quality,1.5,6,6,6,10,6,10
FashionMnist_1038,"Mountain meadow bathed in morning mist, river whispers below",low quality,1.5,5,5,5,10,5,10
FashionMnist_1039,Meteor streaking across starry night sky,low quality,1.5,0,0,0,10,0,10
FashionMnist_1040,A busy airport with planes taking off and landing,low quality,1.5,5,5,5,10,5,10
FashionMnist_1041,A misty lake during golden hour,low quality,1.5,7,7,7,10,7,10
FashionMnist_1042,Mesmerizing Milky Way galaxy twinkling brightly,low quality,1.5,5,5,5,4,5,10
FashionMnist_1043,"Neon glow illuminates futuristic robots, reflection shimmering on crystalline lake",low quality,1.5,2,2,2,2,2,2
FashionMnist_1044,A hidden cave illuminated by glowing mushrooms,low quality,1.5,3,3,3,0,3,2
FashionMnist_1045,A starry night sky over a calm ocean,low quality,1.5,3,3,3,10,3,5
FashionMnist_1046,A mythological dragon perched upon mountaintop,low quality,1.5,9,9,9,10,9,10
FashionMnist_1047,A tranquil lake surrounded by snow-capped mountains,low quality,1.5,6,6,6,10,6,10
FashionMnist_1048,A serene cabin nestled amidst snow-capped mountains,low quality,1.5,3,3,3,10,3,10
FashionMnist_1049,"Eerie desert town, skeletal structures cast long shadows under storm clouds",low quality,1.5,6,6,6,10,6,10
FashionMnist_1050,A lush vineyard stretching over rolling hills,low quality,1.5,0,0,0,10,0,10
FashionMnist_1051,"Ocean meets mountain waves, sunlight paints splatter on caves, birds sing in gentle saves",low quality,1.5,4,6,6,10,4,10
FashionMnist_1052,Koala dozing comfortably in eucalyptus tree,low quality,1.5,5,5,5,10,5,10
FashionMnist_1053,A mystical cave entrance shrouded in darkness,low quality,1.5,0,0,0,10,0,5
FashionMnist_1054,"Golden light meets mountain frame, river meets ocean flame, birds sing in joyful game",low quality,1.5,4,2,2,10,2,10
FashionMnist_1055,"Forest meets mountain lake, sunlight paints ripples, tranquility reigns supreme",low quality,1.5,9,9,9,10,9,10
FashionMnist_1056,"A majestic sunrise illuminates the mountains, casting long shadows over valleys below",low quality,1.5,4,4,4,10,2,10
FashionMnist_1057,Fluffy cotton candy clouds drifting lazily,low quality,1.5,6,0,0,10,0,10
FashionMnist_1058,"Neon glow fills abandoned factory, dust swirling in forgotten hallways",low quality,1.5,3,3,0,10,3,10
FashionMnist_1059,Green sea turtle hatchlings scrambling towards ocean,low quality,1.5,6,6,6,10,4,10
FashionMnist_1060,Camels crossing expansive desert dunes,low quality,1.5,7,7,7,10,9,10
FashionMnist_1061,Sunrise over a misty lavender field,low quality,1.5,0,0,0,10,0,10
FashionMnist_1062,A colorful hot air balloon floating over a patchwork landscape,low quality,1.5,2,2,2,10,2,10
FashionMnist_1063,A lush garden overflowing with blooming roses,low quality,1.5,1,1,1,10,1,10
FashionMnist_1064,"Ancient temple engulfed by dense, dark jungle",low quality,1.5,1,1,3,10,1,4
FashionMnist_1065,A bustling city skyline at night with neon lights,low quality,1.5,4,3,3,1,3,1
FashionMnist_1066,A magnificent sunset over the ocean with sailboats,low quality,1.5,4,6,4,10,4,10
FashionMnist_1067,A charming cottage covered in ivy with a thatched roof,low quality,1.5,8,8,8,10,8,10
FashionMnist_1068,Underwater city illuminated by bioluminescent creatures and coral structures,low quality,1.5,5,5,5,10,5,10
FashionMnist_1069,A sunny vineyard with rows of ripe grapes,low quality,1.5,9,9,9,10,9,10
FashionMnist_1070,A thrilling ski slope adventure on snowy peaks,low quality,1.5,0,0,0,10,0,10
FashionMnist_1071,Cobbled street lined with ivy-clad buildings,low quality,1.5,1,1,1,10,1,2
FashionMnist_1072,"Starlight spills over snow-covered mountains, lone cabin huddled in valley below",low quality,1.5,6,6,6,10,6,10
FashionMnist_1073,"Abandoned laboratory, scientific symbols floating in the air",low quality,1.5,5,5,5,10,5,10
FashionMnist_1074,A mystical forest with towering trees and glowing mushrooms,low quality,1.5,1,1,1,10,1,10
FashionMnist_1075,Misty moor bathed in morning dew,low quality,1.5,4,6,6,10,4,10
FashionMnist_1076,A fantastical kingdom ruled by mermaids,low quality,1.5,4,3,4,10,3,10
FashionMnist_1077,Puffin taking flight from coastal cliffs,low quality,1.5,8,8,8,10,8,10
FashionMnist_1078,A woman playing the guitar by the campfire,low quality,1.5,4,6,6,10,2,10
FashionMnist_1079,Cheetah sprinting swiftly,low quality,1.5,7,7,7,10,7,10
FashionMnist_1080,"Eerie silence hangs over abandoned home, moon bathes decaying relics in silver light",low quality,1.5,7,7,7,0,7,2
FashionMnist_1081,A futuristic city with skyscrapers surrounded by flying cars,low quality,1.5,3,3,3,10,3,10
FashionMnist_1082,"Golden sunrise paints horizon, vast desert landscape, dunes shift in the gentle breeze",low quality,1.5,8,8,8,10,8,10
FashionMnist_1083,A lively carnival with bright tents and rides,low quality,1.5,1,1,1,10,1,10
FashionMnist_1084,A quiet church nestled in a sunlit meadow,low quality,1.5,1,1,1,10,1,10
FashionMnist_1085,A lush vineyard stretching over rolling hills,low quality,1.5,9,9,9,10,9,10
FashionMnist_1086,A serene temple high in the misty mountains,low quality,1.5,8,8,8,10,8,10
FashionMnist_1087,"A vibrant sunset paints the mountains in shades of gold, casting long shadows",low quality,1.5,1,1,1,10,1,10
FashionMnist_1088,"Sun paints mountains golden glow, river whispers secrets below, birds dance in silent show",low quality,1.5,3,3,3,10,3,10
FashionMnist_1089,A colorful hot air balloon floating over patchwork fields,low quality,1.5,3,3,3,10,3,10
FashionMnist_1090,A suburban road at dusk with streetlights,low quality,1.5,7,7,7,10,7,10
FashionMnist_1091,A serene lake surrounded by lush green forests,low quality,1.5,5,5,5,10,5,10
FashionMnist_1092,A bustling city skyline at night,low quality,1.5,1,1,1,10,1,10
FashionMnist_1093,"Whirlwind of ice crystals, frozen waterfall cascades over towering rock",low quality,1.5,5,5,5,10,5,10
FashionMnist_1094,Cougar (Puma) surveying territory from lofty vantage point,low quality,1.5,7,7,7,10,7,10
FashionMnist_1095,A serene countryside blanketed in a field of blooming lavender,low quality,1.5,8,8,8,10,8,10
FashionMnist_1096,Cozy cabin nestled among snow-covered pine trees,low quality,1.5,9,9,5,10,9,10
FashionMnist_1097,A starry night with a silhouette of a person looking at the stars,low quality,1.5,6,6,2,8,1,8
FashionMnist_1098,Sun-drenched wasteland with shattered robots and crumbling structures,low quality,1.5,3,3,3,10,3,10
FashionMnist_1099,Tranquil beach with clear water and white sand,low quality,1.5,5,5,5,10,5,10
FashionMnist_1100,"Silent valley bathed in golden sunlight, river meanders below",low quality,1.5,8,8,8,10,8,10
FashionMnist_1101,Mountain goats traversing rugged terrain,low quality,1.5,4,2,4,10,4,10
FashionMnist_1102,A cozy fireplace crackling in a rustic log cabin,low quality,1.5,4,4,2,10,2,10
FashionMnist_1103,A colorful hot air balloon floating over a snow-capped mountain,low quality,1.5,3,3,3,10,3,10
FashionMnist_1104,A grand ballroom filled with elegantly dressed dancers,low quality,1.5,8,8,8,10,8,10
