image_name,Pprompt,Nprompt,illusion_strength,label,raw_answer,ill_answer,illless_answer,ill_fliter_answer,illless_filter_answer
Mnist_846,Tranquil lake in a forest with snow capped mountains,low quality,1.5,0,The image is a black and white image of a ring,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_847,"Emerald valley with distant, snow-capped mountains",low quality,1.5,7,The image shows a black background with a white digit 0.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_848,"Dinosaurs roam dusty plains, glowing volcanic mountains pierce the twilight sky",low quality,1.5,3,The image shows a white digit 0,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_849,A breathtaking hot air balloon ride over vineyards,low quality,1.5,1,The digit is a digit,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_850,A bustling street market with vendors selling exotic spices and textiles,low quality,1.5,3,The number is 'digits'.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_851,Golden leaf autumn canopy covering ground,low quality,1.5,1,The image is a black background.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_852,Sunset over a calm tropical lake,low quality,1.5,0,"A class is a group of objects that share a common characteristic, such as shape, size, or color.",'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_853,Elephant herd bathing in river,low quality,1.5,7,The digit 7,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_854,A bustling cityscape with skyscrapers reaching towards the sky,low quality,1.5,7,The image shows a digit 7,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_855,A whimsical carnival with colorful tents and a merry-go-round,low quality,1.5,0,The image is a black background.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_856,A charming cottage covered in ivy,low quality,1.5,3,The number is 'digits'.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_857,Lemur swinging nimbly through Madagascar's deciduous forests,low quality,1.5,5,The image shows the letter 'E','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_858,Heron patiently waiting for catch,low quality,1.5,5,Snake,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_859,A vibrant city with a sparkling river and towering skyscrapers,low quality,1.5,2,The image shows a question mark,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_860,A breathtaking Northern Lights display,low quality,1.5,7,The image shows a black background with a white number seven in the center.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_861,"Ancient temple engulfed by dense, dark jungle",low quality,1.5,6,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_862,Colorful coral reef teeming with exotic marine life,low quality,1.5,6,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_863,A lush tropical rainforest echoing with the sounds of wildlife,low quality,1.5,9,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_864,"Vast ocean meets rocky cliffs, waves crash and spray, vibrant sunset paints the sky",low quality,1.5,2,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_865,Deer grazing in misty morning forest,low quality,1.5,8,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_866,A colorful coral reef teeming with diverse marine life,low quality,1.5,3,The number is 'digits'.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_867,A Navratri Garba Night dancing devotionally,low quality,1.5,5,The number 5,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_868,Caracal leaping fluidly over rocky terrain,low quality,1.5,2,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_869,A Ramadan Iftar meal breaking fast lovingly,low quality,1.5,2,"The image shows a question mark with the digits 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, and 9.",digit 0,digit 0,'No Hidden Digit','No Hidden Digit'
Mnist_870,Palm fringed beach paradise,low quality,1.5,5,The letter 'S','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_871,Curious squirrel climbing up tree trunk,low quality,1.5,6,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_872,"Whirlwind of ice crystals, frozen waterfall cascades over towering rock",low quality,1.5,0,A binary number,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_873,A hidden cave entrance obscured by overgrown vines and moss,low quality,1.5,8,The image shows a digit 0.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_874,A Fourth of July firework show lighting up skies,low quality,1.5,2,The digit '0' is in a class of 'digits'.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_875,A dark forest with a hidden path,low quality,1.5,9,The digit is a number,digit 0,digit 0,'No Hidden Digit','No Hidden Digit'
Mnist_876,A lunar landscape with barren craters and mountains silhouetted against the sky,low quality,1.5,2,The class is 'digits','No Hidden Digit',digit 0,'No Hidden Digit','No Hidden Digit'
Mnist_877,"Glowing fields of wildflowers stretch endlessly, vintage tractor leaves dusty trail",low quality,1.5,8,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_878,Kangaroo bounding powerfully across Outback expanse,low quality,1.5,8,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_879,Sandy dunes meet turquoise seas under a stormy sky,low quality,1.5,8,The class is 'digits',digit 0,digit 0,'No Hidden Digit','No Hidden Digit'
Mnist_880,"A vibrant reflection of the city lights in a pool of water, revealing hidden pathways",low quality,1.5,8,The class is 'digits','No Hidden Digit',digit 0,'No Hidden Digit','No Hidden Digit'
Mnist_881,A lush rainforest with cascading waterfalls,low quality,1.5,7,"The image shows a digit 0, a digit 1 and a digit 2.",'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_882,A tranquil lake surrounded by towering trees,low quality,1.5,4,The letter 'U','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_883,A futuristic city with flying cars and towering skyscrapers,low quality,1.5,9,digit 0,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_884,A beautiful sunset over a tranquil lake,low quality,1.5,3,The image shows a black background with a white snake outline.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_885,"Mountain meets lake reflection, sunlight dances on ripples, birds flutter over water",low quality,1.5,0,The image is a black background.,'No Hidden Digit',digit 0,'No Hidden Digit','No Hidden Digit'
Mnist_886,Bright bioluminescent plankton lighting up the shoreline,low quality,1.5,6,The digit is a digit,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_887,A quaint village nestled in a lush valley surrounded by mountains,low quality,1.5,6,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_888,A tranquil pond with lily pads and colorful koi fish,low quality,1.5,3,The number '3','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_889,An alien landscape with strange rock formations and glowing plants,low quality,1.5,2,The digit is a digit,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_890,"Vast mountains meet glowing river, reflections paint peaceful skies, birds chirp from towering heights",low quality,1.5,1,The image is a black background.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_891,Foggy graveyard with crooked tombstones under moonlight,low quality,1.5,3,The snake is in class 'digits 0 to 9'.,digit 0,digit 0,'No Hidden Digit',digit 0
Mnist_892,A Kwanzaa celebration honoring heritage,low quality,1.5,2,The class is 'digits'.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_893,A tranquil lake surrounded by snow-capped mountains,low quality,1.5,2,Digits,'No Hidden Digit',digit 0,'No Hidden Digit','No Hidden Digit'
Mnist_894,A serene river winding through a peaceful valley,low quality,1.5,9,The image is a black background.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_895,Frosted autumn leaf on fire-weed plant,low quality,1.5,3,The number '3','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_896,A girl sitting on the beach looking at the sunset,low quality,1.5,0,The image shows a white outline of a person with a black background.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_897,Golden leaf autumn canopy covering ground,low quality,1.5,0,The image shows a line drawing of a human body.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_898,A delightful baby shower expecting new arrival,low quality,1.5,5,The class is 'digits','No Hidden Digit',digit 0,'No Hidden Digit','No Hidden Digit'
Mnist_899,A heartfelt graduation ceremony celebrating achievements,low quality,1.5,7,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_900,A serene lake surrounded by blooming cherry trees,low quality,1.5,8,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_901,A tranquil zen garden with raked sand and bonsai trees,low quality,1.5,1,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_902,A fantasy castle with a moat and drawbridge,low quality,1.5,4,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_903,"Neon glow fills abandoned mining tunnels, eerie silence haunts the depths",low quality,1.5,4,The letter 'H','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_904,Tranquil meadow with wildflowers and distant hills,low quality,1.5,6,The image shows a white digit 0,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_905,"Forest stream meets rocky falls, sunlight filters through canopy",low quality,1.5,0,The image shows a white outline of a heart with a black background.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_906,A lively carnival with bright tents and rides,low quality,1.5,2,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_907,A meadow with a mountain and a castle,low quality,1.5,9,The image is a black background.,'No Hidden Digit',digit 0,'No Hidden Digit','No Hidden Digit'
Mnist_908,"Golden light meets distant shores, river meets ocean waves, birds sing on silent shores",low quality,1.5,1,A binary code,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_909,"Neon light reflects off waves, futuristic city lights twinkle in distance",low quality,1.5,4,The letter 'H','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_910,"Softly glowing mushrooms illuminate forest floor, moonlight filters through branches",low quality,1.5,7,The image is a black background.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_911,A vast volcanic landscape with green fields and a distant mountain range,low quality,1.5,4,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_912,A mystical cave entrance shrouded in darkness,low quality,1.5,7,The number 7,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_913,"Mountain meets lake reflection, sunlight dances on ripples, birds flutter over water",low quality,1.5,3,The number '3','No Hidden Digit',digit 0,'No Hidden Digit','No Hidden Digit'
Mnist_914,"Role-playing figures gather in a mystical forest, embraced by ethereal light",low quality,1.5,9,The letter 'C','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_915,Polar bear prowling icy terrain,low quality,1.5,8,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_916,An abandoned castle with ivy-covered walls and a moat,low quality,1.5,8,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_917,"Emerald valley with distant, snow-capped mountains",low quality,1.5,4,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_918,A serene lake surrounded by lush green forests,low quality,1.5,7,The image is a black background.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_919,A serene zen garden with meticulously raked sand and bonsai trees,low quality,1.5,1,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_920,"Vast expanse meets mountain sky, river meets ocean waves, sunlight paints joyous hues",low quality,1.5,2,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_921,"Golden light meets rocky peaks, river winds through sunshine streaks, birds sing in graceful seeks",low quality,1.5,1,The image is a black background.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_922,A cave decorated with crystals and stalactites,low quality,1.5,2,The digit 9,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_923,"Crystal river cuts through granite canyon, sunlight reflects off water, rainbow emerges",low quality,1.5,2,The class is 'digits'.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_924,"Crystal river cuts through granite canyon, sunlight reflects off water, rainbow emerges",low quality,1.5,3,The number is a digit,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_925,A lush tropical rainforest echoing with the sounds of wildlife,low quality,1.5,2,"The image shows a digit 0, a digit 1 and a digit 2.",'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_926,"Serene underwater city bathed in bioluminescent light, creatures floating gracefully",low quality,1.5,3,The class is 'digits'.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_927,"Glowing fields of wildflowers stretch endlessly, vintage tractor leaves dusty trail",low quality,1.5,2,'A','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_928,A joyous birthday celebration with candles and cake,low quality,1.5,3,The number is 'digits'.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_929,A distant planet with purple trees and three moons,low quality,1.5,9,The image is a black background.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_930,Koala dozing comfortably in eucalyptus tree,low quality,1.5,1,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_931,"Golden rays grace mountain peaks, river reflects glittering stars, birds call softly from branches",low quality,1.5,7,The class is 'digits','No Hidden Digit',digit 0,'No Hidden Digit','No Hidden Digit'
Mnist_932,A serene lake with lush forest and mountains,low quality,1.5,4,The class is 'digits','No Hidden Digit',digit 0,'No Hidden Digit','No Hidden Digit'
Mnist_933,Clouds parting to reveal brilliant sunlight,low quality,1.5,0,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_934,A majestic bridge spanning a wide river,low quality,1.5,3,The number '3','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_935,A peaceful rural village nestled among rolling hills,low quality,1.5,5,The digit is 'digit','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_936,A serene lake reflecting the fiery colors of a setting sun,low quality,1.5,5,Snake,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_937,Serval poised delicately on termite mound,low quality,1.5,8,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_938,A magical garden filled with talking animals and sparkling flowers,low quality,1.5,6,The image shows a white outline of a human stomach with a black background.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_939,A peaceful meadow filled with grazing deer,low quality,1.5,3,The snake is in class 'digits 0-9'.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_940,Shark fin slicing smoothly through deep blue sea,low quality,1.5,2,The digit 9 is a zero.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_941,Enchanted forest with mythical creatures,low quality,1.5,6,The letter 'G','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_942,A charming vineyard with rows of grapevines stretching towards the horizon,low quality,1.5,7,The digit 7,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_943,Meteor streaking across starry night sky,low quality,1.5,6,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_944,A peaceful lake surrounded by snow capped mountains,low quality,1.5,6,A binary code,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_945,A steampunk world powered by gears and clockworks,low quality,1.5,3,The image shows a black background with a white question mark.,'No Hidden Digit',digit 0,'No Hidden Digit','No Hidden Digit'
Mnist_946,A field of sunflowers with a rainbow,low quality,1.5,2,The image shows a black background with a white number '2'.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_947,Two cats playing in a field of tall grass,low quality,1.5,7,The image shows a black background with a white digit '1' and a white 'digit' '2'.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_948,Swirling vortex of light and shadows over a deserted city,low quality,1.5,8,The image shows a human head with the number '9' in the middle of it.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_949,Glacial ice cave adorned with electric blue hues,low quality,1.5,1,The image shows a black background with a white digit '0' and a white '1'.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_950,A meadow with a stream and rainbow,low quality,1.5,1,The image is a black background.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_951,"Serene lake reflects towering mountains, sunlight dances on ripples, peaceful atmosphere",low quality,1.5,7,The digit 7,digit 0,'No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_952,"Golden light shines on island shores, waves gently lap the beach, birds sing their chorus",low quality,1.5,5,"The image shows a white digit 0, a white number 1 and a white symbol 2.",'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_953,A hidden cave illuminated by glowing mushrooms,low quality,1.5,6,The image is a black and white picture of a human intestine.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_954,Underwater city illuminated by bioluminescent creatures and coral structures,low quality,1.5,4,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_955,A beautiful woman with long black hair and a red dress out in the park,low quality,1.5,9,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_956,"Foggy lake, ancient trees reach limbs, morning sun paints ripples",low quality,1.5,5,The letter S,digit 0,digit 0,'No Hidden Digit','No Hidden Digit'
Mnist_957,Eerie hospital corridor with shattered glass and flickering lights,low quality,1.5,1,The image shows a black background with a white digit 0.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_958,A heartfelt graduation ceremony celebrating achievements,low quality,1.5,3,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_959,A serene lake surrounded by blooming cherry trees,low quality,1.5,3,The digit is a number,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_960,A cheerful family reunion bringing loved ones together,low quality,1.5,4,The letter 'U','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_961,Geese migrating southward in 'V' formation,low quality,1.5,7,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_962,A picturesque seaside village with colorful fishing boats,low quality,1.5,8,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_963,A winter wonderland of sparkling snowflakes,low quality,1.5,9,The image shows a digit 0,'No Hidden Digit',digit 0,'No Hidden Digit','No Hidden Digit'
Mnist_964,"Underwater city crafted from coral, bioluminescent creatures dance",low quality,1.5,1,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_965,A misty forest with a flowing river and a wooden bridge,low quality,1.5,1,"A class is a group of objects that share a common characteristic, such as a shape, color, or size.",'No Hidden Digit',digit 0,'No Hidden Digit','No Hidden Digit'
Mnist_966,Elephant herd bathing in river,low quality,1.5,6,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_967,"Mountain lake reflection, snow-capped peaks glow, birds flutter above the calm surface",low quality,1.5,9,The class is 'digits',digit 0,'No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_968,Glowing lanterns lighting up a cobblestone alleyway at night,low quality,1.5,1,The image is a black and white image.,digit 0,'No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_969,Swallows swooping low over tranquil pond,low quality,1.5,4,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_970,A hidden cave entrance obscured by overgrown vines and moss,low quality,1.5,4,"The image shows a digit 0, a digit 1 and a digit 2.",'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_971,Baby turtle emerging from its shell into ocean waves,low quality,1.5,5,The letter S,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_972,A mystical forest with towering trees and glowing mushrooms,low quality,1.5,4,The letter 'H','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_973,A haunted mansion shrouded in ghostly mist,low quality,1.5,0,The image is a black background.,digit 0,digit 0,'No Hidden Digit','No Hidden Digit'
Mnist_974,A starry night over a tranquil lake,low quality,1.5,6,The image is a black and white picture of a spiral.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_975,A field of sunflowers with bees collecting pollen from the blooms,low quality,1.5,2,The class is 'digits'.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_976,A bustling harbor with ships coming and going,low quality,1.5,2,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_977,A Holi Festival of Colors splashing happiness,low quality,1.5,3,The class is 'digits'.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_978,A colorful hot air balloon festival filling the sky with hues,low quality,1.5,1,The image is a black background.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_979,A Halloween costume party embracing creativity,low quality,1.5,5,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_980,A vast green meadowland with a cottage in the distance,low quality,1.5,1,The image is a black background.,'No Hidden Digit',digit 0,'No Hidden Digit','No Hidden Digit'
Mnist_981,A tranquil pond surrounded by weeping willows and lily pads,low quality,1.5,2,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_982,"A lonely lighthouse stands on a rocky cliff, waves crashing against its weathered walls",low quality,1.5,0,The image is a black background.,'No Hidden Digit',digit 0,'No Hidden Digit',digit 0
Mnist_983,Cascading waterfall veiled in rainbow,low quality,1.5,3,The image shows a digit 0.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_984,Double rainbow arching over flooded rice terraces,low quality,1.5,8,"The image shows a digit 0, a digit 1 and a digit 2.",'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_985,Bright bioluminescent plankton lighting up the shoreline,low quality,1.5,1,The image is a black background.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_986,Rhinos charging through savannah,low quality,1.5,2,The class is 'digits'.,'No Hidden Digit','No Hidden Digit','digits','No Hidden Digit'
Mnist_987,A Diwali diya illuminating path of knowledge,low quality,1.5,6,The digit is 'digit','No Hidden Digit',digit 0,'No Hidden Digit','No Hidden Digit'
Mnist_988,A vast desert with dunes and a lone camel,low quality,1.5,7,The class is 'digits','No Hidden Digit',digit 0,'No Hidden Digit','No Hidden Digit'
Mnist_989,"A cascading waterfall illuminates the canyon with glowing light, shadow dancing over rocks",low quality,1.5,1,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_990,"Sunsets paint mountain peaks, serene lake below, peaceful reflection",low quality,1.5,6,The letter 'C','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_991,A cheerful family reunion bringing loved ones together,low quality,1.5,2,"The image shows a digit 0, a digit 1 and a digit 2.",'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_992,A bustling harbor with fishing boats and seagulls swooping overhead,low quality,1.5,3,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_993,A vast desert with towering dunes and a lone camel,low quality,1.5,9,The image shows a digit 0,'No Hidden Digit',digit 0,'No Hidden Digit','No Hidden Digit'
Mnist_994,A futuristic city with flying cars and skyscrapers,low quality,1.5,0,"A class is a group of objects that share a common characteristic, such as shape, size, or color.",'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_995,A serene forest with a twinkling stream,low quality,1.5,1,The image shows a digit 0.,'No Hidden Digit',digit 0,'No Hidden Digit','No Hidden Digit'
Mnist_996,Sunset over a calm tropical lake,low quality,1.5,2,The digit 9,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_997,"River meets ocean, waves spray cliffs, sunset paints golden hues",low quality,1.5,2,The image shows a digit 0.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_998,A dark forest with an old man sitting by a lake,low quality,1.5,0,"A class is a group of objects that share a common attribute, such as a shape, color, or size.",'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_999,A beautiful sunset at a beach with ocean waves,low quality,1.5,8,The image shows a white outline of a person with a black background.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_1000,Golden leaf autumn canopy covering ground,low quality,1.5,9,The image shows a white outline of a human brain with the letters 'Q' and 'U' inside it.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_1001,A futuristic cityscape with flying cars and neon lights,low quality,1.5,9,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_1002,A rocky desert landscape with towering sand dunes and a blazing sun,low quality,1.5,0,"A class is a group of objects that share a common characteristic, such as a shape, color, or size.",digit 0,'No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_1003,A verdant jungle with towering mountains and a winding river,low quality,1.5,2,The image shows a pixelated number 2.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_1004,"Sun sets over volcanic mountains, glowing lava reflects on river surface",low quality,1.5,5,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_1005,A futuristic space station orbiting Earth,low quality,1.5,1,The image is a black background.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_1006,A field of daisies with a rainbow in the background,low quality,1.5,9,The image is a black background.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_1007,Sea turtle laying eggs on moonlit beach,low quality,1.5,7,The image shows a black background with a white number '7'.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
