image_name,label,raw_answer,ill_answer,ill_less_answer,ill_filtered_answer,ill_less_filtered_answer
Mnist_723,4,<p>digit 4</p> {<17><16><82><,no illusion digit,illusion digit 5,illusion digit 4,no illusion digit
Mnist_724,0,<p>digit 5</p> {<23><11><76><,illusion digit 8,illusion digit 8,illusion digit 8,illusion digit 8
Mnist_725,6,<p>digit 5</p> {<32><5><81><8,no illusion digit,no illusion digit,illusion digit 8,illusion digit 8
Mnist_726,1,<p>digit 5</p> {<40><13><64><,no illusion digit,no illusion digit,no illusion digit,no illusion digit
Mnist_727,7,<p>digit 5</p> {<32><16><76><,illusion digit 5,illusion digit 5,no illusion digit,illusion digit 9
Mnist_728,3,<p>digit 3</p> {<23><16><76><,no illusion digit,no illusion digit,no illusion digit,no illusion digit
Mnist_729,2,<p>digit 2</p> {<26><16><82><,illusion digit 5,illusion digit 5,illusion digit 0,no illusion digit
Mnist_730,6,<p>digit 6</p> {<26><11><81><,illusion digit 5,no illusion digit,illusion digit 6,no illusion digit
Mnist_731,7,digit 5,no illusion digit,illusion digit 0,illusion digit 0,no illusion digit
Mnist_732,2,<p>digit 8</p> {<17><14><91><,illusion digit 5,illusion digit 8,no illusion digit,illusion digit 1
Mnist_733,6,<p>digit 8</p> {<19><11><87><,illusion digit 5,illusion digit 5,illusion digit 8,illusion digit 5
Mnist_734,9,<p>digit 9</p> {<26><19><74><,illusion digit 5,no illusion digit,illusion digit 0,illusion digit 5
Mnist_735,3,<p>digit 3</p> {<31><13><66><,illusion digit 7,illusion digit 1,illusion digit 3,illusion digit 8
Mnist_736,1,<p>digit 1</p> {<43><12><62><,illusion digit 5,illusion digit 5,illusion digit 1,illusion digit 5
Mnist_737,4,<p>digit 4</p> {<16><16><82><,illusion digit 0,illusion digit 8,no illusion digit,illusion digit 1
Mnist_738,6,<p>digit 5</p> {<21><10><94><,no illusion digit,no illusion digit,no illusion digit,illusion digit 5
Mnist_739,2,<p>digit 2</p> {<21><16><93><,illusion digit 1,illusion digit 1,illusion digit 2,no illusion digit
Mnist_740,5,<p>digit 5</p> {<24><11><76><,no illusion digit,no illusion digit,illusion digit 5,no illusion digit
Mnist_741,4,<p>digit 4</p> {<23><21><71><,illusion digit 8,illusion digit 8,illusion digit 1,no illusion digit
Mnist_742,2,<p>digit 2</p> {<24><14><75><,illusion digit 1,no illusion digit,illusion digit 1,no illusion digit
Mnist_743,0,<p>digit 8</p> {<16><16><91><,no illusion digit,no illusion digit,illusion digit 8,no illusion digit
Mnist_744,6,<p>digit 6</p> {<32><8><73><8,"The image shows a swirling, spiral-shaped wave in the ocean. The wave",no illusion digit,no illusion digit,illusion digit 8
Mnist_745,2,<p>digit 5</p> {<13><13><79><,illusion digit 5,illusion digit 5,illusion digit 5,illusion digit 5
Mnist_746,1,<p>digit 5</p> {<33><14><73><,no illusion digit,no illusion digit,no illusion digit,'illusion digit 0'
Mnist_747,7,<p>digit 7</p> {<23><23><67><,illusion digit 1,no illusion digit,illusion digit 8,illusion digit 1
Mnist_748,3,digit 3,no illusion digit,illusion digit 8,illusion digit 3,no illusion digit
Mnist_749,4,<p>digit 4</p> {<19><14><77><,no illusion digit,no illusion digit,illusion digit 4,illusion digit 8
Mnist_750,1,digit 5,illusion digit 0,illusion digit 5,illusion digit 1,illusion digit 5
Mnist_751,0,<p>digit 8</p> {<23><11><84><,illusion digit 5,illusion digit 0,illusion digit 8,no illusion digit
Mnist_752,5,<p>digit 5</p> {<18><14><84><,illusion digit 1,illusion digit 8,illusion digit 5,illusion digit 8
Mnist_753,4,<p>digit 4</p> {<26><17><78><,illusion digit 1,no illusion digit,illusion digit 4,no illusion digit
Mnist_754,3,<p>digit 3</p> {<31><13><73><,illusion digit 3,illusion digit 5,illusion digit 8,illusion digit 8
Mnist_755,1,<p>digit 1</p> {<41><13><63><,illusion digit 8,illusion digit 8,no illusion digit,no illusion digit
Mnist_756,1,<p>digit 5</p> {<43><14><62><,illusion digit 1,illusion digit 1,no illusion digit,illusion digit 5
Mnist_757,7,<p>digit 7</p> {<22><19><71><,illusion digit 7,illusion digit 8,no illusion digit,illusion digit 8
Mnist_758,4,<p>digit 4</p> {<31><16><76><,illusion digit 1,no illusion digit,illusion digit 4,no illusion digit
Mnist_759,9,<p>digit 9</p> {<23><19><76><,illusion digit 9,no illusion digit,illusion digit 9,no illusion digit
Mnist_760,9,<p>digit 9</p> {<31><21><70><,illusion digit 8,illusion digit 8,illusion digit 9,no illusion digit
Mnist_761,4,<p>digit 4</p> {<33><19><74><,no illusion digit,no illusion digit,illusion digit 4,no illusion digit
Mnist_762,8,<p>digit 5</p> {<29><14><76><,no illusion digit,illusion digit 1,illusion digit 0,illusion digit 1
Mnist_763,4,<p>digit 4</p> {<20><12><81><,no illusion digit,no illusion digit,illusion digit 4,no illusion digit
Mnist_764,0,the digit 8,illusion digit 8,illusion digit 5,illusion digit 8,illusion digit 5
Mnist_765,2,<p>digit 8</p> {<21><19><94><,illusion digit 5,illusion digit 5,illusion digit 0,illusion digit 5
Mnist_766,4,<p>digit 4</p> {<28><14><77><,illusion digit 0,illusion digit 1,illusion digit 0,no illusion digit
Mnist_767,5,<p>digit 5</p> {<22><15><85><,no illusion digit,no illusion digit,no illusion digit,no illusion digit
Mnist_768,1,<p>digit 5</p> {<34><16><65><,illusion digit 8,no illusion digit,no illusion digit,no illusion digit
Mnist_769,1,<p>digit 1</p> {<41><12><61><,no illusion digit,no illusion digit,no illusion digit,no illusion digit
Mnist_770,6,<p>digit 6</p> {<27><8><73><8,illusion digit 5,no illusion digit,illusion digit 6,no illusion digit
Mnist_771,4,<p>digit 4</p> {<16><13><84><,illusion digit 8,no illusion digit,illusion digit 4,illusion digit 5
Mnist_772,7,<p>digit 9</p> {<21><21><71><,illusion digit 0,illusion digit 0,no illusion digit,illusion digit 0
Mnist_773,1,<p>digit 1</p> {<44><16><59><,illusion digit 8,illusion digit 8,illusion digit 8,illusion digit 8
Mnist_774,9,<p>digit 9</p> {<22><23><69><,no illusion digit,no illusion digit,illusion digit 9,no illusion digit
Mnist_775,4,<p>digit 4</p> {<32><16><67><,illusion digit 5,illusion digit 5,illusion digit 4,illusion digit 5
Mnist_776,2,<p>digit 2</p> {<28><11><86><,no illusion digit,no illusion digit,no illusion digit,no illusion digit
Mnist_777,4,<p>digit 5</p> {<24><17><82><,illusion digit 5,illusion digit 5,illusion digit 8,illusion digit 8
Mnist_778,1,<p>digit 5</p> {<40><12><62><,illusion digit 5,illusion digit 5,illusion digit 0,illusion digit 5
Mnist_779,5,<p>digit 5</p> {<22><13><81><,illusion digit 5,illusion digit 5,no illusion digit,illusion digit 5
Mnist_780,5,<p>digit 5</p> {<26><19><96><,illusion digit 5,illusion digit 5,illusion digit 8,illusion digit 5
Mnist_781,3,<p>digit 3</p> {<14><11><82><,no illusion digit,no illusion digit,illusion digit 3,illusion digit 5
Mnist_782,8,<p>digit 8</p> {<30><14><74><,illusion digit 1,illusion digit 0,no illusion digit,illusion digit 5
Mnist_783,3,<p>digit 3</p> {<23><14><81><,illusion digit 3,illusion digit 1,no illusion digit,no illusion digit
Mnist_784,1,<p>digit 1</p> {<46><18><59><,illusion digit 5,no illusion digit,no illusion digit,illusion digit 5
Mnist_785,4,<p>digit 5</p> {<22><12><77><,illusion digit 5,illusion digit 5,no illusion digit,illusion digit 5
Mnist_786,5,<p>digit 5</p> {<21><14><81><,illusion digit 2,illusion digit 0,illusion digit 5,no illusion digit
Mnist_787,6,<p>digit 5</p> {<31><8><82><8,no illusion digit,no illusion digit,illusion digit 6,no illusion digit
Mnist_788,8,<p>digit 8</p> {<13><16><80><,illusion digit 8,illusion digit 0,illusion digit 8,no illusion digit
Mnist_789,9,<p>digit 9</p> {<30><21><70><,illusion digit 0,illusion digit 0,illusion digit 9,illusion digit 5
Mnist_790,4,<p>digit 0</p> {<27><20><72><,illusion digit 8,illusion digit 5,illusion digit 0,illusion digit 1
Mnist_791,1,<p>digit 1</p> {<38><16><62><,illusion digit 1,illusion digit 5,no illusion digit,illusion digit 8
Mnist_792,5,<p>digit 5</p> {<22><19><83><,illusion digit 8,illusion digit 8,illusion digit 8,illusion digit 8
Mnist_793,3,<p>digit 3</p> {<10><16><84><,no illusion digit,illusion digit 8,no illusion digit,illusion digit 8
Mnist_794,8,<p>digit 8</p> {<23><14><76><,illusion digit 5,illusion digit 5,illusion digit 8,illusion digit 5
Mnist_795,0,<p>digit 8</p> {<23><11><84><,no illusion digit,no illusion digit,illusion digit 8,no illusion digit
Mnist_796,3,<p>digit 3</p> {<36><10><69><,no illusion digit,illusion digit 8,no illusion digit,illusion digit 8
Mnist_797,2,<p>digit 8</p> {<21><11><87><,illusion digit 5,illusion digit 5,illusion digit 5,illusion digit 5
Mnist_798,5,<p>digit 5</p> {<38><18><84><,illusion digit 5,no illusion digit,no illusion digit,no illusion digit
Mnist_799,1,<p>digit 5</p> {<36><12><63><,illusion digit 5,illusion digit 5,no illusion digit,no illusion digit
Mnist_800,2,<p>digit 2</p> {<21><11><94><,illusion digit 0,illusion digit 5,illusion digit 2,illusion digit 5
Mnist_801,8,<p>digit 8</p> {<28><13><80><,illusion digit 5,illusion digit 5,illusion digit 8,illusion digit 5
Mnist_802,3,<p>digit 3</p> {<18><14><82><,illusion digit 5,illusion digit 1,illusion digit 3,illusion digit 5
Mnist_803,4,<p>digit 4</p> {<19><16><80><,illusion digit 5,illusion digit 5,no illusion digit,illusion digit 5
Mnist_804,4,<p>digit 4</p> {<23><15><81><,no illusion digit,no illusion digit,no illusion digit,no illusion digit
Mnist_805,0,digit 8,illusion digit 5,illusion digit 5,illusion digit 8,illusion digit 5
Mnist_806,8,<p>digit 8</p> {<28><19><80><,illusion digit 1,no illusion digit,no illusion digit,illusion digit 8
Mnist_807,8,<p>digit 8</p> {<22><12><76><,illusion digit 8,no illusion digit,illusion digit 8,illusion digit 1
Mnist_808,3,<p>digit 3</p> {<18><14><81><,illusion digit 3,illusion digit 5,illusion digit 3,illusion digit 5
Mnist_809,3,The digit 3 is placed in the image.,illusion digit 3,illusion digit 5,illusion digit 3,illusion digit 5
Mnist_810,1,<p>digit 1</p> {<43><16><57><,illusion digit 5,illusion digit 5,<p>no illusion digit</p> {<41><18><58,illusion digit 5
Mnist_811,7,<p>digit 2</p> {<24><24><85><,no illusion digit,illusion digit 0,illusion digit 7,illusion digit 8
Mnist_812,3,<p>digit 3</p> {<27><16><73><,illusion digit 8,illusion digit 8,illusion digit 3,no illusion digit
Mnist_813,5,<p>digit 5</p> {<26><18><84><,no illusion digit,illusion digit 8,no illusion digit,no illusion digit
Mnist_814,9,<p>digit 5</p> {<23><21><82><,illusion digit 8,illusion digit 1,no illusion digit,illusion digit 0
Mnist_815,6,<p>digit 6</p> {<33><7><73><8,illusion digit 5,no illusion digit,illusion digit 5,illusion digit 8
Mnist_816,3,<p>digit 3</p> {<27><13><73><,illusion digit 5,illusion digit 5,no illusion digit,illusion digit 0
Mnist_817,2,<p>digit 2</p> {<26><13><81><,<p>illusion digit 2</p> {<22><11><7,illusion digit 5,illusion digit 2,illusion digit 8
Mnist_818,6,<p>digit 8</p> {<23><7><91><8,illusion digit 0,illusion digit 5,no illusion digit,illusion digit 5
Mnist_819,1,<p>digit 5</p> {<41><14><60><,illusion digit 0,illusion digit 5,no illusion digit,illusion digit 5
Mnist_820,3,<p>digit 3</p> {<10><7><83><8,illusion digit 8,no illusion digit,no illusion digit,no illusion digit
Mnist_821,6,<p>digit 6</p> {<25><8><87><8,illusion digit 8,illusion digit 5,illusion digit 6,illusion digit 0
Mnist_822,0,<p>digit 0</p> {<23><11><83><,illusion digit 8,illusion digit 5,illusion digit 0,no illusion digit
Mnist_823,7,digit 7,illusion digit 1,illusion digit 1,illusion digit 7,no illusion digit
Mnist_824,2,<p>digit 2</p> {<20><11><85><,<p>no illusion digit</p> {<1><1><100><,illusion digit 1,illusion digit 2,illusion digit 1
Mnist_825,1,<p>digit 5</p> {<37><13><62><,illusion digit 5,no illusion digit,no illusion digit,no illusion digit
Mnist_826,7,<p>digit 7</p> {<14><24><72><,illusion digit 8,illusion digit 8,illusion digit 7,illusion digit 8
Mnist_827,1,<p>digit 5</p> {<42><12><62><,illusion digit 5,no illusion digit,illusion digit 8,no illusion digit
Mnist_828,4,digit 5,no illusion digit,no illusion digit,illusion digit 0,no illusion digit
Mnist_829,2,digit 2,illusion digit 5,illusion digit 1,illusion digit 2,illusion digit 1
Mnist_830,4,<p>digit 5</p> {<16><19><90><,no illusion digit,no illusion digit,no illusion digit,no illusion digit
Mnist_831,2,<p>digit 1</p> {<18><11><75><,illusion digit 5,illusion digit 5,no illusion digit,illusion digit 8
Mnist_832,1,<p>digit 5</p> {<41><16><63><,no illusion digit,<p>illusion digit 5</p> {<47><59><8,no illusion digit,no illusion digit
Mnist_833,7,<p>digit 5</p> {<18><23><78><,illusion digit 1,no illusion digit,no illusion digit,illusion digit 0
Mnist_834,9,<p>digit 9</p> {<21><24><73><,illusion digit 5,no illusion digit,illusion digit 7,no illusion digit
Mnist_835,6,<p>digit 6</p> {<34><10><71><,illusion digit 5,illusion digit 8,illusion digit 5,no illusion digit
Mnist_836,1,<p>digit 1</p> {<40><13><64><,illusion digit 1,illusion digit 0,no illusion digit,illusion digit 5
Mnist_837,1,<p>digit 5</p> {<34><13><63><,illusion digit 8,illusion digit 8,no illusion digit,no illusion digit
Mnist_838,2,digit 2,illusion digit 5,illusion digit 8,no illusion digit,no illusion digit
Mnist_839,4,<p>digit 4</p> {<16><19><82><,no illusion digit,no illusion digit,illusion digit 4,no illusion digit
Mnist_840,8,<p>digit 8</p> {<21><11><78><,no illusion digit,illusion digit 5,no illusion digit,illusion digit 5
Mnist_841,1,<p>digit 5</p> {<33><14><70><,illusion digit 5,illusion digit 8,illusion digit 8,no illusion digit
Mnist_842,7,<p>digit 5</p> {<16><26><90><,illusion digit 5,illusion digit 8,illusion digit 7,no illusion digit
Mnist_843,7,<p>digit 7</p> {<23><18><68><,illusion digit 8,illusion digit 8,illusion digit 8,no illusion digit
Mnist_844,4,<p>digit 4</p> {<22><16><78><,illusion digit 5,illusion digit 8,illusion digit 4,no illusion digit
Mnist_845,8,<p>digit 5</p> {<21><15><79><,no illusion digit,illusion digit 5,no illusion digit,no illusion digit
Mnist_846,0,<p>digit 8</p> {<15><16><86><,illusion digit 0,illusion digit 5,illusion digit 8,no illusion digit
Mnist_847,7,digit 9,illusion digit 8,no illusion digit,no illusion digit,illusion digit 5
Mnist_848,3,<p>digit 3</p> {<31><13><70><,illusion digit 5,no illusion digit,no illusion digit,no illusion digit
Mnist_849,1,<p>digit 5</p> {<34><11><73><,no illusion digit,illusion digit 5,no illusion digit,no illusion digit
Mnist_850,3,The digit 3 is placed in the image.,no illusion digit,no illusion digit,illusion digit 3,no illusion digit
Mnist_851,1,<p>digit 5</p> {<39><11><60><,illusion digit 8,illusion digit 5,illusion digit 1,illusion digit 0
Mnist_852,0,<p>digit 8</p> {<26><11><80><,illusion digit 8,illusion digit 8,illusion digit 0,illusion digit 8
Mnist_853,7,digit 7,illusion digit 1,no illusion digit,illusion digit 5,no illusion digit
Mnist_854,7,digit 7,illusion digit 0,illusion digit 0,illusion digit 7,no illusion digit
Mnist_855,0,<p>digit 0</p> {<23><14><82><,illusion digit 8,illusion digit 1,illusion digit 0,no illusion digit
Mnist_856,3,<p>digit 3</p> {<26><17><76><,illusion digit 8,illusion digit 8,no illusion digit,illusion digit 0
Mnist_857,5,<p>digit 5</p> {<17><23><91><,no illusion digit,no illusion digit,no illusion digit,no illusion digit
Mnist_858,5,<p>digit 5</p> {<22><13><78><,illusion digit 5,illusion digit 8,no illusion digit,illusion digit 5
Mnist_859,2,<p>digit 2</p> {<22><13><83><,illusion digit 8,illusion digit 5,illusion digit 2,illusion digit 5
Mnist_860,7,digit 7,illusion digit 5,illusion digit 1,illusion digit 7,illusion digit 1
Mnist_861,6,<p>digit 5</p> {<25><5><91><7,illusion digit 0,illusion digit 0,no illusion digit,no illusion digit
Mnist_862,6,<p>digit 5</p> {<27><5><80><8,no illusion digit,no illusion digit,no illusion digit,no illusion digit
Mnist_863,9,<p>digit 9</p> {<28><19><74><,illusion digit 5,illusion digit 5,illusion digit 9,no illusion digit
Mnist_864,2,<p>digit 8</p> {<16><10><83><,illusion digit 5,illusion digit 5,illusion digit 0,illusion digit 8
Mnist_865,8,<p>digit 8</p> {<19><14><90><,illusion digit 5,illusion digit 5,illusion digit 8,illusion digit 5
Mnist_866,3,<p>digit 3</p> {<30><12><70><,no illusion digit,no illusion digit,no illusion digit,no illusion digit
Mnist_867,5,<p>digit 5</p> {<26><12><81><,illusion digit 0,no illusion digit,illusion digit 5,illusion digit 0
Mnist_868,2,digit 2,illusion digit 2,no illusion digit,no illusion digit,no illusion digit
Mnist_869,2,<p>digit 3</p> {<27><11><73><,no illusion digit,no illusion digit,illusion digit 0,no illusion digit
Mnist_870,5,<p>digit 5</p> {<26><19><88><,illusion digit 8,no illusion digit,no illusion digit,no illusion digit
Mnist_871,6,<p>digit 5</p> {<31><12><76><,no illusion digit,no illusion digit,illusion digit 5,no illusion digit
Mnist_872,0,<p>digit 8</p> {<17><12><88><,illusion digit 1,no illusion digit,illusion digit 8,no illusion digit
Mnist_873,8,<p>digit 9</p> {<27><16><72><,illusion digit 5,illusion digit 8,no illusion digit,no illusion digit
Mnist_874,2,<p>digit 2</p> {<22><13><82><,illusion digit 8,illusion digit 8,illusion digit 2,no illusion digit
Mnist_875,9,<p>digit 9</p> {<33><21><74><,illusion digit 5,illusion digit 5,illusion digit 9,illusion digit 5
Mnist_876,2,<p>digit 3</p> {<22><12><77><,illusion digit 0,illusion digit 1,no illusion digit,no illusion digit
Mnist_877,8,<p>digit 8</p> {<16><13><83><,illusion digit 5,illusion digit 5,illusion digit 8,illusion digit 8
Mnist_878,8,<p>digit 8</p> {<37><14><63><,illusion digit 5,illusion digit 5,no illusion digit,no illusion digit
Mnist_879,8,<p>digit 8</p> {<18><16><82><,illusion digit 8,illusion digit 8,illusion digit 8,illusion digit 8
Mnist_880,8,<p>digit 8</p> {<24><14><79><,illusion digit 8,illusion digit 8,illusion digit 8,illusion digit 5
Mnist_881,7,<p>digit 7</p> {<26><20><74><,no illusion digit,no illusion digit,no illusion digit,no illusion digit
Mnist_882,4,<p>digit 0</p> {<26><18><77><,illusion digit 8,no illusion digit,no illusion digit,no illusion digit
Mnist_883,9,<p>digit 9</p> {<22><18><77><,illusion digit 5,illusion digit 5,illusion digit 9,no illusion digit
Mnist_884,3,<p>digit 5</p> {<23><14><70><,illusion digit 8,illusion digit 8,illusion digit 8,illusion digit 8
Mnist_885,0,<p>digit 0</p> {<30><14><78><,illusion digit 5,no illusion digit,illusion digit 8,illusion digit 0
Mnist_886,6,<p>digit 5</p> {<36><8><77><8,illusion digit 5,illusion digit 5,illusion digit 5,illusion digit 8
Mnist_887,6,<p>digit 0</p> {<23><8><82><8,illusion digit 5,no illusion digit,no illusion digit,illusion digit 0
Mnist_888,3,<p>digit 3</p> {<18><12><74><,no illusion digit,no illusion digit,no illusion digit,illusion digit 5
Mnist_889,2,digit 2,illusion digit 5,illusion digit 5,illusion digit 2,no illusion digit
Mnist_890,1,<p>digit 1</p> {<42><13><60><,illusion digit 5,no illusion digit,illusion digit 5,illusion digit 0
Mnist_891,3,<p>digit 3</p> {<29><14><70><,illusion digit 1,no illusion digit,illusion digit 3,illusion digit 1
Mnist_892,2,<p>digit 2</p> {<27><8><94><8,no illusion digit,no illusion digit,illusion digit 2,illusion digit 5
Mnist_893,2,<p>digit 8</p> {<24><13><91><,"The image is a landscape with a lake in the middle, surrounded by mountains. There are two images",no illusion digit,illusion digit 2,illusion digit 0
Mnist_894,9,<p>digit 9</p> {<23><23><76><,illusion digit 5,no illusion digit,no illusion digit,illusion digit 0
Mnist_895,3,<p>digit 3</p> {<21><13><86><,illusion digit 5,illusion digit 5,no illusion digit,illusion digit 0
Mnist_896,0,<p>digit 5</p> {<28><13><78><,illusion digit 8,illusion digit 8,no illusion digit,no illusion digit
Mnist_897,0,<p>digit 8</p> {<14><11><86><,illusion digit 5,illusion digit 5,illusion digit 8,no illusion digit
Mnist_898,5,<p>digit 5</p> {<23><13><91><,no illusion digit,no illusion digit,no illusion digit,illusion digit 8
Mnist_899,7,<p>digit 7</p> {<24><18><75><,illusion digit 0,no illusion digit,illusion digit 7,no illusion digit
Mnist_900,8,<p>digit 8</p> {<26><14><80><,illusion digit 8,illusion digit 5,illusion digit 8,no illusion digit
Mnist_901,1,<p>digit 1</p> {<41><13><64><,no illusion digit,no illusion digit,no illusion digit,no illusion digit
Mnist_902,4,<p>digit 4</p> {<16><16><78><,illusion digit 0,illusion digit 0,illusion digit 4,illusion digit 0
Mnist_903,4,<p>digit 1</p> {<26><19><70><,illusion digit 0,illusion digit 5,illusion digit 1,illusion digit 5
Mnist_904,6,<p>digit 5</p> {<24><10><80><,illusion digit 0,illusion digit 0,no illusion digit,illusion digit 8
Mnist_905,0,<p>digit 5</p> {<22><16><83><,illusion digit 8,no illusion digit,no illusion digit,no illusion digit
Mnist_906,2,<p>digit 8</p> {<21><13><84><,illusion digit 8,illusion digit 1,illusion digit 2,no illusion digit
Mnist_907,9,<p>digit 9</p> {<23><28><76><,illusion digit 8,illusion digit 5,illusion digit 7,no illusion digit
Mnist_908,1,digit 5,illusion digit 8,illusion digit 5,illusion digit 1,no illusion digit
Mnist_909,4,digit 4,illusion digit 5,illusion digit 5,illusion digit 4,illusion digit 8
Mnist_910,7,digit 5,no illusion digit,no illusion digit,no illusion digit,no illusion digit
Mnist_911,4,<p>digit 4</p> {<23><21><83><,illusion digit 0,illusion digit 0,illusion digit 4,no illusion digit
Mnist_912,7,<p>digit 7</p> {<17><19><76><,no illusion digit,no illusion digit,no illusion digit,illusion digit 0
Mnist_913,3,digit 3,illusion digit 8,illusion digit 5,illusion digit 3,no illusion digit
Mnist_914,9,<p>digit 9</p> {<23><19><78><,illusion digit 0,no illusion digit,illusion digit 0,illusion digit 5
Mnist_915,8,<p>digit 8</p> {<28><12><79><,no illusion digit,no illusion digit,no illusion digit,no illusion digit
Mnist_916,8,<p>digit 8</p> {<36><13><69><,illusion digit 0,illusion digit 0,illusion digit 8,illusion digit 0
Mnist_917,4,<p>digit 8</p> {<14><23><85><,illusion digit 5,illusion digit 5,no illusion digit,no illusion digit
Mnist_918,7,digit 7,illusion digit 5,no illusion digit,illusion digit 7,no illusion digit
Mnist_919,1,<p>digit 5</p> {<48><16><60><,no illusion digit,no illusion digit,no illusion digit,illusion digit 8
Mnist_920,2,<p>digit 2</p> {<20><21><95><,illusion digit 8,no illusion digit,no illusion digit,illusion digit 5
Mnist_921,1,<p>digit 1</p> {<42><16><62><,illusion digit 5,no illusion digit,no illusion digit,illusion digit 5
Mnist_922,2,<p>digit 5</p> {<18><10><84><,no illusion digit,illusion digit 1,illusion digit 8,no illusion digit
Mnist_923,2,<p>digit 2</p> {<23><15><86><,illusion digit 5,illusion digit 5,no illusion digit,no illusion digit
Mnist_924,3,<p>digit 3</p> {<11><16><78><,illusion digit 5,illusion digit 5,no illusion digit,no illusion digit
Mnist_925,2,digit 2,illusion digit 0,no illusion digit,no illusion digit,illusion digit 8
Mnist_926,3,<p>digit 3</p> {<22><16><77><,no illusion digit,illusion digit 5,illusion digit 3,illusion digit 0
Mnist_927,2,<p>digit 5</p> {<28><13><77><,illusion digit 8,illusion digit 5,no illusion digit,illusion digit 8
Mnist_928,3,<p>digit 3</p> {<24><13><75><,no illusion digit,<p>a birthday cake</p> {<23><11><7,no illusion digit,no illusion digit
Mnist_929,9,<p>digit 9</p> {<24><19><75><,illusion digit 9,illusion digit 5,no illusion digit,no illusion digit
Mnist_930,1,<p>digit 5</p> {<42><14><63><,illusion digit 5,illusion digit 5,no illusion digit,no illusion digit
Mnist_931,7,<p>digit 5</p> {<30><21><82><,illusion digit 5,no illusion digit,illusion digit 5,no illusion digit
Mnist_932,4,<p>digit 4</p> {<27><14><73><,illusion digit 5,no illusion digit,illusion digit 4,no illusion digit
Mnist_933,0,<p>digit 8</p> {<15><12><84><,illusion digit 8,illusion digit 8,illusion digit 5,illusion digit 5
Mnist_934,3,<p>digit 3</p> {<22><13><86><,illusion digit 5,illusion digit 8,illusion digit 3,no illusion digit
Mnist_935,5,<p>digit 5</p> {<23><14><90><,illusion digit 5,illusion digit 8,illusion digit 5,illusion digit 5
Mnist_936,5,<p>digit 5</p> {<21><31><94><,illusion digit 8,illusion digit 5,no illusion digit,illusion digit 8
Mnist_937,8,<p>digit 5</p> {<31><13><76><,no illusion digit,no illusion digit,illusion digit 6,no illusion digit
Mnist_938,6,<p>digit 8</p> {<21><11><94><,illusion digit 8,no illusion digit,illusion digit 8,no illusion digit
Mnist_939,3,<p>digit 5</p> {<16><16><78><,illusion digit 5,no illusion digit,no illusion digit,no illusion digit
Mnist_940,2,<p>digit 8</p> {<19><14><80><,<p>no illusion digit</p> {<22><11><82,no illusion digit,illusion digit 8,no illusion digit
Mnist_941,6,<p>digit 6</p> {<26><11><78><,illusion digit 5,no illusion digit,illusion digit 6,no illusion digit
Mnist_942,7,<p>digit 7</p> {<17><22><75><,illusion digit 5,illusion digit 5,illusion digit 7,no illusion digit
Mnist_943,6,<p>digit 6</p> {<29><5><84><8,no illusion digit,no illusion digit,illusion digit 6,illusion digit 8
Mnist_944,6,<p>digit 5</p> {<26><8><86><8,no illusion digit,no illusion digit,illusion digit 8,no illusion digit
Mnist_945,3,<p>digit 2</p> {<29><21><71><,no illusion digit,illusion digit 8,illusion digit 0,illusion digit 5
Mnist_946,2,<p>digit 2</p> {<21><12><86><,illusion digit 8,illusion digit 8,illusion digit 2,illusion digit 8
Mnist_947,7,<p>digit 7</p> {<18><19><67><,illusion digit 8,no illusion digit,no illusion digit,no illusion digit
Mnist_948,8,<p>digit 9</p> {<27><14><73><,illusion digit 1,illusion digit 5,illusion digit 0,illusion digit 8
Mnist_949,1,<p>digit 1</p> {<48><12><60><,illusion digit 1,illusion digit 1,no illusion digit,no illusion digit
Mnist_950,1,<p>digit 5</p> {<42><12><63><,illusion digit 0,no illusion digit,illusion digit 8,illusion digit 5
Mnist_951,7,<p>digit 5</p> {<31><16><76><,no illusion digit,illusion digit 5,illusion digit 8,illusion digit 5
Mnist_952,5,<p>digit 5</p> {<18><16><86><,illusion digit 8,no illusion digit,illusion digit 5,no illusion digit
Mnist_953,6,<p>digit 5</p> {<24><2><82><7,illusion digit 5,illusion digit 5,illusion digit 0,no illusion digit
Mnist_954,4,<p>digit 4</p> {<26><13><74><,no illusion digit,illusion digit 5,illusion digit 4,no illusion digit
Mnist_955,9,<p>digit 9</p> {<31><21><69><,illusion digit 0,illusion digit 5,illusion digit 1,illusion digit 0
Mnist_956,5,<p>digit 5</p> {<31><13><78><,illusion digit 5,illusion digit 8,illusion digit 5,illusion digit 8
Mnist_957,1,<p>digit 5</p> {<37><7><79><8,illusion digit 5,illusion digit 1,illusion digit 1,no illusion digit
Mnist_958,3,digit 3,illusion digit 3,no illusion digit,no illusion digit,no illusion digit
Mnist_959,3,<p>digit 3</p> {<33><13><76><,illusion digit 8,illusion digit 5,illusion digit 3,no illusion digit
Mnist_960,4,<p>digit 4</p> {<31><16><74><,no illusion digit,no illusion digit,no illusion digit,illusion digit 8
Mnist_961,7,<p>digit 5</p> {<30><25><74><,no illusion digit,no illusion digit,illusion digit 8,no illusion digit
Mnist_962,8,<p>digit 8</p> {<27><14><76><,illusion digit 8,illusion digit 8,illusion digit 8,illusion digit 8
Mnist_963,9,<p>digit 9</p> {<27><23><72><,illusion digit 8,illusion digit 8,illusion digit 9,illusion digit 8
