image_name,Pprompt,Nprompt,illusion_strength,label,raw_itc_answers,ill_itc_answers,ill_less_itc_answers,ill_filtered_itc_answers,ill_less_filtered_itc_answers
IllusionAnimals_552,A celestial universe filled with planets and galaxies,low quality,2.5,horse,Horse,illusion Horse,no illusion,illusion Horse,no illusion
IllusionAnimals_553,A tranquil pond surrounded by weeping willows and lily pads,low quality,2.5,horse,Horse,illusion Horse,no illusion,illusion Horse,no illusion
IllusionAnimals_554,A vast savannah dotted with grazing zebras,low quality,2.5,horse,Horse,illusion Horse,no illusion,illusion Horse,no illusion
IllusionAnimals_555,"Serene underwater city bathed in bioluminescent light, creatures floating gracefully",low quality,2.5,horse,Horse,illusion Horse,no illusion,illusion Horse,no illusion
IllusionAnimals_556,A field of vibrant wildflowers under a clear blue sky,low quality,2.5,horse,Horse,illusion Horse,no illusion,illusion Horse,no illusion
IllusionAnimals_557,"Abandoned spaceship adrift in a nebula, bathed in swirling light",low quality,2.5,horse,Dog,illusion Horse,illusion Fish,illusion Horse,no illusion
IllusionAnimals_558,Swallows swooping low over tranquil pond,low quality,2.5,horse,Horse,illusion Horse,no illusion,illusion Horse,no illusion
IllusionAnimals_559,A bustling city street lined with colorful shops and towering skyscrapers,low quality,2.5,horse,Horse,illusion Horse,no illusion,illusion Horse,no illusion
IllusionAnimals_560,"Gentle waves meet mountain rocks, sunlight reflects in sparkling spray, birds flutter over the ocean",low quality,2.5,horse,Horse,illusion Horse,no illusion,illusion Horse,no illusion
IllusionAnimals_561,Volcanic landscape with flowing lava and levitating plants,low quality,2.5,horse,Horse,illusion Horse,no illusion,illusion Horse,no illusion
IllusionAnimals_562,"A lone astronaut floats in the vastness of space, constellations forming a path",low quality,2.5,horse,Horse,illusion Horse,no illusion,illusion Horse,no illusion
IllusionAnimals_563,A hauntingly beautiful graveyard shrouded in fog,low quality,2.5,horse,Horse,illusion Horse,no illusion,illusion Horse,no illusion
IllusionAnimals_564,A serene lake surrounded by lush green forests,low quality,2.5,horse,Horse,illusion Horse,no illusion,illusion Horse,no illusion
IllusionAnimals_565,A grand cathedral with intricate stained glass windows and spires,low quality,2.5,horse,Horse,illusion Horse,no illusion,illusion Horse,no illusion
IllusionAnimals_566,A medieval castle standing proudly atop a hill,low quality,2.5,horse,Horse,illusion Horse,no illusion,illusion Horse,no illusion
IllusionAnimals_567,A foggy forest with a winding river,low quality,2.5,horse,Horse,illusion Horse,no illusion,illusion Horse,no illusion
IllusionAnimals_568,Dolphin pod joyously riding wake,low quality,2.5,horse,Horse,illusion Horse,illusion Fish,illusion Horse,illusion Fish
IllusionAnimals_569,"Mountain sunlight paints meadow meadows, wildflowers bloom in vibrant hues, birds flutter freely",low quality,2.5,horse,Horse,illusion Horse,no illusion,illusion Horse,no illusion
IllusionAnimals_570,A tranquil pond inhabited by graceful swans,low quality,2.5,horse,Horse,illusion Horse,no illusion,illusion Horse,no illusion
IllusionAnimals_571,"Desolate desert landscape, shifting sands illuminated by distant stars",low quality,2.5,horse,Horse,illusion Horse,no illusion,illusion Horse,no illusion
IllusionAnimals_572,A bustling city street with neon lights and bustling crowds,low quality,2.5,horse,Horse,illusion Horse,no illusion,illusion Horse,no illusion
IllusionAnimals_573,Osprey dive-bombing for fish in wetlands,low quality,2.5,horse,Horse,illusion Horse,illusion Butterfly,illusion Horse,illusion Butterfly
IllusionAnimals_574,A hiker on top of a hill overlooking camp,low quality,2.5,horse,Horse,illusion Horse,no illusion,illusion Horse,no illusion
IllusionAnimals_575,Rustic lighthouse on rocky coastline amid crashing waves,low quality,2.5,horse,Horse,illusion Horse,no illusion,illusion Horse,no illusion
IllusionAnimals_576,A vibrant marketplace with vendors selling exotic fruits and spices,low quality,2.5,horse,Horse,illusion Horse,no illusion,illusion Horse,no illusion
IllusionAnimals_577,A lonely tree on a vast plain,low quality,2.5,horse,Horse,illusion Horse,no illusion,illusion Horse,no illusion
IllusionAnimals_578,A Holi Festival of Colors splashing happiness,low quality,2.5,horse,Horse,illusion Horse,no illusion,illusion Horse,no illusion
IllusionAnimals_579,Urban city with skyscrapers and traffic,low quality,2.5,horse,Horse,illusion Horse,no illusion,illusion Horse,no illusion
IllusionAnimals_580,A peaceful meadow with wildflowers,low quality,2.5,horse,Horse,illusion Horse,no illusion,illusion Horse,no illusion
IllusionAnimals_581,A lone sailboat drifting peacefully on calm waters,low quality,2.5,horse,Horse,illusion Horse,no illusion,illusion Horse,no illusion
IllusionAnimals_582,A bustling city square adorned with festive decorations,low quality,2.5,horse,Horse,illusion Horse,no illusion,illusion Horse,no illusion
IllusionAnimals_583,A spooky graveyard under a full moon,low quality,2.5,horse,Horse,illusion Horse,no illusion,illusion Deer,no illusion
IllusionAnimals_584,Buffalo thundering across Great Plains,low quality,2.5,horse,Horse,illusion Horse,illusion Fish,illusion Horse,illusion Fish
IllusionAnimals_585,A steampunk world powered by gears and clockworks,low quality,2.5,horse,Horse,illusion Horse,no illusion,illusion Horse,no illusion
IllusionAnimals_586,A serene lake with lush forest and mountains,low quality,2.5,horse,Horse,illusion Horse,no illusion,illusion Horse,no illusion
IllusionAnimals_587,Sunbeams illuminate a cascade of water falling over a majestic rock formation,low quality,2.5,horse,Horse,illusion Horse,no illusion,illusion Horse,no illusion
IllusionAnimals_588,Tropical storm forming off distant Caribbean island,low quality,2.5,horse,Horse,illusion Horse,no illusion,illusion Horse,no illusion
IllusionAnimals_589,"A serene reflection of stars in a tranquil lake, moonlight cascading over mountains",low quality,2.5,horse,Horse,illusion Horse,no illusion,illusion Horse,no illusion
IllusionAnimals_590,Male lion walking on a path in misty forest,low quality,2.5,horse,Horse,illusion Horse,no illusion,illusion Horse,no illusion
IllusionAnimals_591,Urban city with skyscrapers and traffic,low quality,2.5,horse,Horse,illusion Horse,no illusion,illusion Horse,no illusion
IllusionAnimals_592,A train on a bridge over a deep valley,low quality,2.5,horse,Horse,illusion Horse,no illusion,illusion Horse,no illusion
IllusionAnimals_593,A bustling city street with neon lights,low quality,2.5,horse,Horse,illusion Horse,no illusion,illusion Horse,no illusion
IllusionAnimals_594,"Ancient tree branch forms a bridge over crystal river, sunlight filters down",low quality,2.5,horse,Horse,illusion Horse,no illusion,illusion Horse,no illusion
IllusionAnimals_595,"Gentle waves lap sandy beach, moonlight paints waves with silver glow",low quality,2.5,horse,Horse,illusion Horse,no illusion,illusion Horse,no illusion
IllusionAnimals_596,"Steam rises from meadow meadows, wildflowers bloom in vibrant hues, birds flutter",low quality,2.5,horse,Horse,illusion Horse,no illusion,illusion Horse,no illusion
IllusionAnimals_597,An arctic fox in a snowy tundra,low quality,2.5,horse,Horse,illusion Horse,illusion Cat,illusion Horse,illusion Cat
IllusionAnimals_598,"Silent mountains embrace turquoise lake, sunlight paints ripples",low quality,2.5,horse,Horse,illusion Horse,no illusion,illusion Horse,no illusion
IllusionAnimals_599,A peaceful rice terrace overlooking a tranquil valley,low quality,2.5,horse,Horse,illusion Horse,no illusion,illusion Horse,no illusion
IllusionAnimals_600,"Sea meets forest, waves crash softly, sunlight filters through canopy",low quality,2.5,horse,Horse,illusion Horse,no illusion,illusion Horse,no illusion
IllusionAnimals_601,"Mountain river meets ocean waves, sunlight dances on spray, salty air fills the world",low quality,2.5,deer,Deer,illusion Deer,no illusion,illusion Deer,no illusion
IllusionAnimals_602,A fog-enshrouded swamp filled with ominous croaks,low quality,2.5,deer,Deer,illusion Deer,no illusion,illusion Deer,no illusion
IllusionAnimals_603,Volcanic lightning illuminating ash plume,low quality,2.5,deer,Deer,illusion Deer,no illusion,illusion Deer,no illusion
IllusionAnimals_604,A lovely wedding reception held in elegant hall,low quality,2.5,deer,Deer,illusion Deer,no illusion,illusion Deer,no illusion
IllusionAnimals_605,Enchanted forest with mythical creatures,low quality,2.5,deer,Deer,illusion Deer,no illusion,illusion Deer,no illusion
IllusionAnimals_606,A misty bamboo forest with mountains,low quality,2.5,deer,Deer,illusion Deer,no illusion,illusion Deer,no illusion
IllusionAnimals_607,A vast desert with towering dunes and a lone camel,low quality,2.5,deer,Deer,illusion Deer,no illusion,illusion Deer,no illusion
IllusionAnimals_608,"Sunbeams filter through leaves, river winds through canyon, mist hangs in the air",low quality,2.5,deer,Deer,illusion Deer,no illusion,illusion Deer,no illusion
IllusionAnimals_609,"Ancient city emerges from forest depths, moonlight illuminates towering structures",low quality,2.5,deer,Deer,illusion Deer,no illusion,illusion Deer,no illusion
IllusionAnimals_610,An abandoned castle shrouded in mist atop a lonely hill,low quality,2.5,deer,Deer,illusion Deer,no illusion,illusion Deer,illusion Butterfly
IllusionAnimals_611,Lion pride resting under acacia tree,low quality,2.5,deer,Deer,illusion Deer,no illusion,illusion Deer,no illusion
IllusionAnimals_612,"Sun washes over river's surface, birds soar through canyon glow, sunlight filters through trees",low quality,2.5,deer,Deer,illusion Deer,no illusion,illusion Deer,no illusion
IllusionAnimals_613,"Gentle breeze blows through forest trees, river whispers secrets, sunlight filters through leaves",low quality,2.5,deer,Deer,illusion Deer,no illusion,illusion Deer,no illusion
IllusionAnimals_614,A Guru Nanak Jayanti langar serving equality,low quality,2.5,deer,Deer,illusion Deer,no illusion,illusion Deer,illusion Cat
IllusionAnimals_615,A desert with a lake in the middle,low quality,2.5,deer,Deer,illusion Deer,illusion Snake,illusion Deer,illusion Dog
IllusionAnimals_616,"Spiral staircase ascends towering crystal tower, city lights twinkle below",low quality,2.5,deer,Deer,illusion Deer,no illusion,illusion Deer,no illusion
IllusionAnimals_617,A pirate ship battling with a sea monster,low quality,2.5,deer,Deer,illusion Deer,illusion Fish,illusion Deer,illusion Fish
IllusionAnimals_618,A futuristic city with flying cars and skyscrapers,low quality,2.5,deer,Deer,illusion Deer,no illusion,illusion Deer,no illusion
IllusionAnimals_619,A futuristic city with skyscrapers surrounded by flying cars,low quality,2.5,deer,Deer,illusion Deer,no illusion,illusion Deer,no illusion
IllusionAnimals_620,A field of vibrant wildflowers under a clear blue sky,low quality,2.5,deer,Deer,illusion Horse,no illusion,illusion Horse,no illusion
IllusionAnimals_621,A misty moor shrouded in fog with mysterious standing stones,low quality,2.5,deer,Deer,illusion Deer,no illusion,illusion Deer,no illusion
IllusionAnimals_622,A starry night sky over a tranquil lake,low quality,2.5,deer,Deer,illusion Deer,no illusion,illusion Deer,no illusion
IllusionAnimals_623,A snow-covered mountain peak piercing the clouds in a rugged wilderness,low quality,2.5,deer,Deer,illusion Deer,illusion Butterfly,illusion Deer,illusion Butterfly
IllusionAnimals_624,Elegant peacock spreading tail feathers wide open,low quality,2.5,deer,Deer,illusion Deer,no illusion,illusion Deer,no illusion
IllusionAnimals_625,A vast desert with dunes and a lone camel,low quality,2.5,deer,Deer,illusion Deer,no illusion,illusion Deer,no illusion
IllusionAnimals_626,"Moonlight bathes serene lake, reflecting off mountains against the night sky",low quality,2.5,deer,Deer,illusion Deer,no illusion,illusion Deer,no illusion
IllusionAnimals_627,Radiant sunflowers facing the midday sun,low quality,2.5,deer,Deer,illusion Deer,no illusion,illusion Deer,no illusion
IllusionAnimals_628,A mystical floating island in a sea of clouds,low quality,2.5,deer,Deer,illusion Deer,no illusion,illusion Deer,no illusion
IllusionAnimals_629,Cobbled street lined with ivy-clad buildings,low quality,2.5,deer,Deer,illusion Deer,no illusion,illusion Deer,no illusion
IllusionAnimals_630,Spectacular lightning bolt piercing darkened sky,low quality,2.5,deer,Deer,illusion Deer,no illusion,illusion Deer,no illusion
IllusionAnimals_631,"Golden sunlight beams through fallen leaves, river gracefully winds its secrets untold, birds metaphorically free",low quality,2.5,deer,Deer,illusion Deer,no illusion,illusion Deer,no illusion
IllusionAnimals_632,Ocean wave curling gracefully onto beach,low quality,2.5,deer,Deer,illusion Deer,illusion Fish,illusion Deer,illusion Fish
IllusionAnimals_633,A futuristic city with flying cars and skyscrapers,low quality,2.5,deer,Deer,illusion Deer,no illusion,illusion Deer,no illusion
IllusionAnimals_634,A hidden cave illuminated by glowing mushrooms,low quality,2.5,deer,Deer,illusion Deer,no illusion,illusion Deer,no illusion
IllusionAnimals_635,A futuristic cityscape with flying cars and neon lights,low quality,2.5,deer,Deer,illusion Deer,no illusion,illusion Deer,no illusion
IllusionAnimals_636,A field of sunflowers with bees collecting pollen from the blooms,low quality,2.5,deer,Deer,illusion Deer,no illusion,illusion Deer,no illusion
IllusionAnimals_637,Winding country road bordered by blooming apple orchards,low quality,2.5,deer,Deer,illusion Deer,no illusion,illusion Deer,no illusion
IllusionAnimals_638,A Halloween costume party embracing creativity,low quality,2.5,deer,Deer,illusion Deer,no illusion,illusion Deer,no illusion
IllusionAnimals_639,A mystical moonlit forest with glowing fireflies and unseen creatures,low quality,2.5,deer,Deer,illusion Horse,no illusion,illusion Horse,no illusion
IllusionAnimals_640,A Ramadan Iftar meal breaking fast lovingly,low quality,2.5,deer,Deer,illusion Deer,no illusion,illusion Deer,no illusion
IllusionAnimals_641,Tropical storm forming off distant Caribbean island,low quality,2.5,deer,Deer,illusion Deer,no illusion,illusion Deer,no illusion
IllusionAnimals_642,A desert with a lake in the middle,low quality,2.5,deer,Deer,illusion Deer,illusion Snake,illusion Deer,illusion Snake
IllusionAnimals_643,A quaint village nestled in the rolling green hills of the countryside,low quality,2.5,deer,Deer,illusion Deer,no illusion,illusion Deer,no illusion
IllusionAnimals_644,Verdant valley cradled by hills,low quality,2.5,deer,Deer,illusion Deer,no illusion,illusion Deer,no illusion
IllusionAnimals_645,Tranquil forest with birds singing in the canopy,low quality,2.5,deer,Deer,illusion Horse,no illusion,illusion Horse,no illusion
IllusionAnimals_646,"Glowing city lights reflect in a reflective pool, revealing hidden structures beneath",low quality,2.5,deer,Deer,illusion Deer,no illusion,illusion Deer,no illusion
IllusionAnimals_647,A celestial universe filled with planets and galaxies,low quality,2.5,deer,Dog,illusion Cat,no illusion,illusion Dog,no illusion
IllusionAnimals_648,Camels crossing expansive desert dunes,low quality,2.5,deer,Deer,illusion Deer,no illusion,illusion Deer,no illusion
IllusionAnimals_649,"Eerie silence fills the ancient temple grounds, moonlight illuminating dusty statues",low quality,2.5,deer,Deer,illusion Deer,no illusion,illusion Deer,illusion Horse
IllusionAnimals_650,A delightful puppet show entertaining young audiences,low quality,2.5,deer,Deer,illusion Deer,no illusion,illusion Deer,no illusion
IllusionAnimals_651,"Vast, glowing nebula engulfing a towering space station, stars twinkling beyond",low quality,2.5,deer,Deer,illusion Deer,no illusion,illusion Deer,no illusion
IllusionAnimals_652,Splendid orchid bursting forth from rich soil,low quality,2.5,deer,Deer,illusion Deer,no illusion,illusion Deer,no illusion
IllusionAnimals_653,A festive Christmas morning opening presents,low quality,2.5,deer,Deer,illusion Deer,illusion Cat,illusion Deer,no illusion
IllusionAnimals_654,Lightning striking glacier in Patagonia,low quality,2.5,deer,Deer,illusion Deer,no illusion,illusion Deer,no illusion
IllusionAnimals_655,Octopus changing colors rapidly,low quality,2.5,deer,Deer,illusion Deer,no illusion,illusion Deer,no illusion
IllusionAnimals_656,"Sea meets forest, waves crash softly, sunlight filters through canopy",low quality,2.5,deer,Deer,illusion Deer,no illusion,illusion Deer,no illusion
IllusionAnimals_657,Bear cub playing in wildflower meadow,low quality,2.5,deer,Deer,illusion Dog,illusion Cat,illusion Dog,illusion Butterfly
IllusionAnimals_658,"Neon glow reflects off metallic river, towering robots glide silently above",low quality,2.5,deer,Deer,illusion Deer,no illusion,illusion Deer,no illusion
IllusionAnimals_659,A beautiful sunset at a beach with ocean waves,low quality,2.5,deer,Deer,illusion Deer,no illusion,illusion Deer,no illusion
IllusionAnimals_660,Black bear foraging berries in Canadian forests,low quality,2.5,deer,Deer,illusion Deer,illusion Dog,illusion Deer,illusion Horse
IllusionAnimals_661,A charming cottage covered in ivy with a thatched roof,low quality,2.5,deer,Deer,illusion Deer,no illusion,illusion Deer,no illusion
IllusionAnimals_662,Bear cub playing in wildflower meadow,low quality,2.5,deer,Deer,illusion Deer,illusion Dog,illusion Deer,illusion Cat
IllusionAnimals_663,A mystical forest enchanted by swirling mist,low quality,2.5,deer,Deer,illusion Deer,no illusion,illusion Deer,no illusion
IllusionAnimals_664,Windswept dunes meet turquoise waves at sunset,low quality,2.5,deer,Deer,illusion Deer,no illusion,illusion Deer,no illusion
IllusionAnimals_665,Jellyfish undulating rhythmically,low quality,2.5,deer,Deer,illusion Deer,no illusion,illusion Deer,no illusion
IllusionAnimals_666,"Underwater city crafted from coral, bioluminescent creatures dance",low quality,2.5,deer,Deer,illusion Deer,no illusion,illusion Deer,no illusion
IllusionAnimals_667,A peaceful pagoda overlooking a serene pond,low quality,2.5,deer,Deer,illusion Deer,no illusion,illusion Deer,no illusion
IllusionAnimals_668,Glittering icicles hanging precariously off ledge,low quality,2.5,deer,Deer,illusion Butterfly,no illusion,illusion Cat,no illusion
IllusionAnimals_669,A bear fishing in a river at sunset,low quality,2.5,deer,Deer,illusion Deer,no illusion,illusion Deer,no illusion
IllusionAnimals_670,Elk bugling in crisp autumn air,low quality,2.5,deer,Deer,illusion Deer,illusion Deer,illusion Deer,no illusion
IllusionAnimals_671,Male lion walking on a path in misty forest,low quality,2.5,deer,Deer,illusion Deer,illusion Rooster,illusion Deer,illusion Rooster
IllusionAnimals_672,A foggy forest with a single path,low quality,2.5,deer,Deer,illusion Deer,no illusion,illusion Deer,no illusion
IllusionAnimals_673,"Sun-soaked canyon carved by swirling river, vibrant walls reach skyward",low quality,2.5,deer,Deer,illusion Deer,no illusion,illusion Deer,no illusion
IllusionAnimals_674,"Sunset over calm ocean, with silhouette of palm trees",low quality,2.5,deer,Deer,illusion Deer,no illusion,illusion Deer,no illusion
IllusionAnimals_675,"Mountains embrace sparkling lake, sunlight paints ripples, forest glows faintly",low quality,2.5,deer,Deer,illusion Deer,no illusion,illusion Deer,no illusion
IllusionAnimals_676,A peaceful countryside scene with grazing cows and rolling hills,low quality,2.5,deer,Deer,illusion Deer,no illusion,illusion Deer,no illusion
IllusionAnimals_677,"Gentle waves meet volcanic cliffs, stars twinkle above",low quality,2.5,deer,Deer,illusion Deer,no illusion,illusion Deer,no illusion
IllusionAnimals_678,Swallows swooping low over tranquil pond,low quality,2.5,deer,Deer,illusion Deer,no illusion,illusion Deer,no illusion
IllusionAnimals_679,A majestic snow-capped mountain towering above a glacier,low quality,2.5,deer,Deer,illusion Deer,no illusion,illusion Deer,no illusion
IllusionAnimals_680,"Glowing sandstone cliffs illuminate desert canyon, shimmering sand dunes reflecting light",low quality,2.5,deer,Deer,illusion Deer,no illusion,illusion Deer,no illusion
IllusionAnimals_681,"Neon outlines of futuristic structures illuminate the sky, reflected in the river below",low quality,2.5,deer,Dog,illusion Fish,no illusion,illusion Cat,no illusion
IllusionAnimals_682,"Ancient city emerges from forest depths, moonlight illuminates towering structures",low quality,2.5,deer,Deer,illusion Deer,no illusion,illusion Deer,no illusion
IllusionAnimals_683,"Tropical river meets sandstone canyon, green vines climb towering walls",low quality,2.5,deer,Deer,illusion Deer,no illusion,illusion Deer,no illusion
IllusionAnimals_684,A Labor Day picnic spending quality time,low quality,2.5,deer,Deer,illusion Deer,illusion Cat,illusion Deer,illusion Cat
IllusionAnimals_685,A spaceship descends towards a lush jungle planet,low quality,2.5,deer,Deer,illusion Deer,no illusion,illusion Deer,no illusion
IllusionAnimals_686,A snow-covered mountain peak piercing the clouds in a rugged wilderness,low quality,2.5,deer,Deer,illusion Deer,no illusion,illusion Deer,no illusion
IllusionAnimals_687,"Gentle waves meet volcanic cliffs, stars twinkle above",low quality,2.5,deer,Deer,illusion Deer,no illusion,illusion Deer,no illusion
IllusionAnimals_688,A mystical floating island in a sea of clouds,low quality,2.5,deer,Deer,illusion Deer,no illusion,illusion Deer,no illusion
IllusionAnimals_689,Fox sneaking furtively through snowy forest,low quality,2.5,deer,Deer,illusion Deer,illusion Cat,illusion Deer,no illusion
IllusionAnimals_690,Sunset over a calm tropical lake,low quality,2.5,deer,Deer,illusion Deer,no illusion,illusion Deer,no illusion
IllusionAnimals_691,"Vast desert expanse, towering sandstone pillars, shifting sands dance",low quality,2.5,deer,Deer,illusion Deer,no illusion,illusion Deer,no illusion
IllusionAnimals_692,A bear fishing in a river at sunset,low quality,2.5,deer,Deer,illusion Deer,illusion Dog,illusion Deer,illusion Dog
IllusionAnimals_693,"Eerie desert town, skeletal structures cast long shadows under storm clouds",low quality,2.5,deer,Deer,illusion Deer,no illusion,illusion Deer,no illusion
IllusionAnimals_694,A desert with a lake in the middle,low quality,2.5,deer,Deer,illusion Deer,no illusion,illusion Deer,no illusion
IllusionAnimals_695,"Neon reflections dance over futuristic cityscape, vibrant river flows below",low quality,2.5,deer,Deer,illusion Deer,no illusion,illusion Deer,no illusion
IllusionAnimals_696,Colorful coral reef teeming with exotic marine life,low quality,2.5,deer,Deer,illusion Deer,no illusion,illusion Deer,no illusion
IllusionAnimals_697,Snowy owl perched on frozen tree branch,low quality,2.5,deer,Deer,illusion Deer,no illusion,illusion Deer,no illusion
IllusionAnimals_698,"Serene lake reflects snowy mountains, ice-covered trees dot surface like decorations",low quality,2.5,deer,Dog,illusion Deer,no illusion,illusion Dog,no illusion
IllusionAnimals_699,A blissful yoga retreat nestled within tropical forests,low quality,2.5,deer,Deer,illusion Deer,no illusion,illusion Deer,no illusion
IllusionAnimals_700,Komodo Dragon slithering stealthily,low quality,2.5,deer,Deer,illusion Deer,illusion Cat,illusion Deer,illusion Cat
IllusionAnimals_701,A sunrise in the savanna,low quality,2.5,snake,Snake,illusion Snake,no illusion,illusion Snake,illusion Fish
IllusionAnimals_702,Caracal leaping fluidly over rocky terrain,low quality,2.5,snake,Snake,illusion Snake,illusion Butterfly,illusion Snake,illusion Fish
IllusionAnimals_703,"Flowing lava illuminates cavern walls, ancient hieroglyphs etched into rock",low quality,2.5,snake,Snake,illusion Snake,no illusion,illusion Snake,no illusion
IllusionAnimals_704,A whimsical garden filled with oversized flowers,low quality,2.5,snake,Snake,illusion Snake,no illusion,illusion Snake,no illusion
IllusionAnimals_705,Sea turtle laying eggs on moonlit beach,low quality,2.5,snake,Snake,illusion Snake,no illusion,illusion Snake,no illusion
IllusionAnimals_706,Tranquil forest clearing with sunlight streaming through canopy,low quality,2.5,snake,Snake,illusion Snake,no illusion,illusion Snake,no illusion
IllusionAnimals_707,Ocean wave curling gracefully onto beach,low quality,2.5,snake,Snake,illusion Snake,no illusion,illusion Snake,no illusion
IllusionAnimals_708,"Spherical ""blue holes"" in Bahamas coral reefs",low quality,2.5,snake,Fish,illusion Snake,no illusion,illusion Snake,no illusion
IllusionAnimals_709,"A lone figure strolls along a moonlit beach, waves crashing softly",low quality,2.5,snake,Snake,illusion Snake,no illusion,illusion Snake,no illusion
IllusionAnimals_710,"A vibrant sunset paints the mountains in shades of gold, casting long shadows",low quality,2.5,snake,Snake,illusion Snake,no illusion,illusion Snake,no illusion
IllusionAnimals_711,Abandoned factory overlooking rusty train tracks bathed in neon light,low quality,2.5,snake,Snake,illusion Snake,no illusion,illusion Snake,no illusion
IllusionAnimals_712,"Golden light meets distant shores, river meets ocean waves, birds sing on silent shores",low quality,2.5,snake,Snake,illusion Snake,no illusion,illusion Snake,no illusion
IllusionAnimals_713,A charming cottage covered in ivy with a thatched roof,low quality,2.5,snake,Snake,illusion Snake,no illusion,illusion Snake,no illusion
IllusionAnimals_714,"Neon river flowing through a futuristic city, reflecting towering structures",low quality,2.5,snake,Snake,illusion Snake,no illusion,illusion Snake,no illusion
IllusionAnimals_715,"Golden meadow meets waterfall cascade, mountain silhouette looms",low quality,2.5,snake,Snake,illusion Snake,no illusion,illusion Snake,no illusion
IllusionAnimals_716,Polar bear prowling icy terrain,low quality,2.5,snake,Cat,illusion Dog,illusion Dog,illusion Snake,illusion Elephant
IllusionAnimals_717,Octopus changing colors rapidly,low quality,2.5,snake,Snake,illusion Snake,no illusion,illusion Snake,no illusion
IllusionAnimals_718,A lonely cottage in autumn forest,low quality,2.5,snake,Snake,illusion Snake,no illusion,illusion Snake,no illusion
IllusionAnimals_719,A foggy forest with a single path,low quality,2.5,snake,Snake,illusion Snake,no illusion,illusion Snake,no illusion
IllusionAnimals_720,Peaceful valley with young deer near a stream,low quality,2.5,snake,Snake,illusion Snake,no illusion,illusion Snake,no illusion
IllusionAnimals_721,Jackal trotting confidently through scrubland,low quality,2.5,snake,Snake,illusion Snake,illusion Deer,illusion Snake,illusion Dog
IllusionAnimals_722,Birds singing harmoniously at dawn,low quality,2.5,snake,Snake,illusion Snake,no illusion,illusion Snake,no illusion
IllusionAnimals_723,"Serene meadow, wildflowers bloom, mountain range silhouettes the sky",low quality,2.5,snake,Snake,illusion Snake,no illusion,illusion Snake,no illusion
IllusionAnimals_724,"Serene lake reflects snowy mountains, ice-covered trees dot surface like decorations",low quality,2.5,snake,Snake,illusion Snake,no illusion,illusion Snake,no illusion
IllusionAnimals_725,A sunset on a beach with footprints in the sand,low quality,2.5,snake,Snake,illusion Snake,no illusion,illusion Snake,no illusion
IllusionAnimals_726,"Gentle river reflects clouds above, mountain peaks rise in silhouette, birds fly silently",low quality,2.5,snake,Snake,illusion Snake,no illusion,illusion Snake,no illusion
IllusionAnimals_727,A tropical island paradise with sandy beaches and crystal-clear waters,low quality,2.5,snake,Snake,illusion Snake,no illusion,illusion Snake,no illusion
IllusionAnimals_728,A futuristic space station orbiting Earth,low quality,2.5,snake,Snake,illusion Snake,no illusion,illusion Snake,illusion Fish
IllusionAnimals_729,"Sunset over calm ocean, with silhouette of palm trees",low quality,2.5,snake,Snake,illusion Snake,no illusion,illusion Snake,no illusion
IllusionAnimals_730,A field of sunflowers with a rainbow,low quality,2.5,snake,Snake,illusion Snake,no illusion,illusion Snake,no illusion
IllusionAnimals_731,"Ethereal light fills the forest, cascading through the leaves and illuminating hidden life",low quality,2.5,snake,Snake,illusion Snake,no illusion,illusion Snake,no illusion
IllusionAnimals_732,"Sunbeams filter through forest canopy, river winds through valleys, birds chirp merrily",low quality,2.5,snake,Snake,illusion Snake,no illusion,illusion Snake,no illusion
IllusionAnimals_733,Vibrant sunset over tranquil beach,low quality,2.5,snake,Snake,illusion Snake,no illusion,illusion Snake,no illusion
IllusionAnimals_734,A quaint seaside town with colorful fishing boats,low quality,2.5,snake,Snake,illusion Snake,no illusion,illusion Snake,no illusion
IllusionAnimals_735,A busy airport with planes taking off and landing,low quality,2.5,snake,Snake,illusion Snake,no illusion,illusion Snake,no illusion
IllusionAnimals_736,"Vast fields of wildflowers embrace rolling hills, mountains rise in background, sunlight bathes the scene",low quality,2.5,snake,Snake,illusion Snake,no illusion,illusion Snake,no illusion
IllusionAnimals_737,Octopus changing colors rapidly,low quality,2.5,snake,Snake,illusion Snake,illusion Butterfly,illusion Snake,illusion Snake
IllusionAnimals_738,Frozen tundra landscape with towering ice structures and aurora borealis lights,low quality,2.5,snake,Snake,illusion Snake,no illusion,illusion Snake,no illusion
IllusionAnimals_739,A rocky landscape with an ancient sword in the foreground,low quality,2.5,snake,Snake,illusion Snake,no illusion,illusion Snake,no illusion
IllusionAnimals_740,"Sunsets paint mountain peaks, serene lake below, peaceful reflection",low quality,2.5,snake,Snake,illusion Snake,no illusion,illusion Snake,no illusion
IllusionAnimals_741,A starry night sky with a rocket ship blasting off towards a distant planet,low quality,2.5,snake,Snake,illusion Snake,no illusion,illusion Snake,no illusion
IllusionAnimals_742,A dragon flying over a snowy forest,low quality,2.5,snake,Snake,illusion Snake,illusion Cat,illusion Snake,no illusion
IllusionAnimals_743,A dark forest with a glowing mushroom,low quality,2.5,snake,Snake,illusion Snake,no illusion,illusion Snake,no illusion
IllusionAnimals_744,Alpaca herding alongside Andean trails,low quality,2.5,snake,Snake,illusion Snake,no illusion,illusion Snake,no illusion
